wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
1709,238,9,dars,dars,XXIV_15,N,N,,10s,---,C/V\
1710,238,10,sui,sui,XXIV_15,Vfin,Vfin,être,10s,---,C/V\
1711,238,11,trais,trais,XXIV_15,Vpp,Vpp,traire,10s,---,C/V\
1712,238,12,;,;,XXIV_15,Pnc,Pnc,,10s,---,
1713,239,1,et,et,XXIV_16,Crd,Crd,et,10s,---,/V\
1714,239,2,si,si,XXIV_16,Adv,Adv,si4,10s,---,C/V\
1715,239,3,m',m',XXIV_16,Prn,Prn$$,1ps,10s,---,C/\
1716,239,4,a,a,XXIV_16,Vfin,Vfin,avoir,10s,---,/V\
1717,239,5,fait,fait,XXIV_16,Vpp,Vpp,faire,10s,---,C/V\
1718,239,6,de,de,XXIV_16,Pre,Pre,de,10s,---,C/(e)\
1719,239,7,ma,ma,XXIV_16,Det,Det,mon,10s,---,C/V\
1720,239,8,dame,dame,XXIV_16,N,N,,10s,---,'C/V\.C/(e)\
1721,239,9,estrangier,estrangier,XXIV_16,Vinf,Vinf,étranger,10s,---,/V\.C/V\.'C/V\
1722,240,1,si,si,XXIV_17,Adv,Adv,si4,10s,---,C/V\
1723,240,2,cruelment,cruelment,XXIV_17,Adv,Adv,,10s,---,C/V\.C/V\.'C/V\
1724,240,3,que,que,XXIV_17,Sub,Sub,que,10s,---,C/(e)\
1725,240,4,je,je,XXIV_17,Prn,Prn$,je,10s,---,C/(e)\
1726,240,5,ne,ne,XXIV_17,Neg,Neg,ne,10s,---,C/(e)\
1727,240,6,la,la,XXIV_17,Prn,Prn$$,3p,10s,---,C/V\
1728,240,7,voy,voy,XXIV_17,Vfin,Vfin,voir,10s,---,C/V\
1729,240,8,mais,mais,XXIV_17,Adv,Adv,mais,10s,---,C/V\
1730,241,1,ne,ne,XXIV_18,Crd,Crd,ne2,10s,---,C/(e)\
1731,241,2,que,que,XXIV_18,Sub,Sub,que,10s,---,C/(e)\
1732,241,3,mes,mes,XXIV_18,Det,Det,mon,10s,---,C/V\
1733,241,4,maus,maus,XXIV_18,N,N,mal,10s,---,C/V\
1734,241,5,ne,ne,XXIV_18,Neg,Neg,ne,10s,---,C/(e)\
1735,241,6,li,li,XXIV_18,Prn,Prn$$,li,10s,---,C/V\
1736,241,7,puis,puis,XXIV_18,Vfin,Vfin,pouvoir2,10s,---,C/V\
1737,241,8,anoncier,anoncier,XXIV_18,Vinf,Vinf,annoncer,10s,---,/V\.C/V\.'C/V\
1738,241,9,.,.,XXIV_18,Pnc,Pnc,,10s,---,
1739,242,1,einsi,einsi,XXIV_19,Adv,Adv,ainsi,10s,---,/V\.'C/V\
1740,242,2,me,me,XXIV_19,Prn,Prn$$,1ps,10s,---,C/(e)\
1741,242,3,vuet,vuet,XXIV_19,Vfin,Vfin,vouloir,10s,---,C/V\
1742,242,4,fine,fine,XXIV_19,Adj,Adj,fin2,10s,---,'C/V\.C/(e)\
1743,242,5,amour,amour,XXIV_19,N,N,,10s,---,/V\.'C/V\
1744,242,6,guerrier,guerrier,XXIV_19,Vinf,Vinf,guerroyer,10s,---,C/V\.C/<V>\.'C/V\
1745,242,7,",",",",XXIV_19,Pnc,Pnc,,10s,---,
1746,243,1,dont,dont,XXIV_20,Qux,Qux,dont,10s,---,C/V\
1747,243,2,moult,moult,XXIV_20,QIs,QIs,moult,10s,---,C/V\
1748,243,3,souvent,souvent,XXIV_20,Adv,Adv,souvent,10s,---,C/V\.'C/V\
1749,243,4,me,me,XXIV_20,Prn,Prn$$,1ps,10s,---,C/(e)\
1750,243,5,fait,fait,XXIV_20,Vfin,Vfin,faire,10s,---,C/V\
1751,243,6,chetif,chetif,XXIV_20,Adj,Adj,,10s,---,C/V\.'C/V\
1752,243,7,clamer,clamer,XXIV_20,Vinf,Vinf,clamer,10s,---,C/V\.'C/V\
1753,243,8,",",",",XXIV_20,Pnc,Pnc,,10s,---,
1754,244,1,puis,puis,XXIV_21,PrA,PrA,puis,10s,---,C/V\
1755,244,2,qu',qu',XXIV_21,Sub,Sub,que,10s,---,C/\
1756,244,3,en,en,XXIV_21,Pre,Pre,en,10s,---,/V\
1757,244,4,amer,amer,XXIV_21,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1758,244,5,ne,ne,XXIV_21,Neg,Neg,ne,10s,---,C/(e)\
1759,244,6,puis,puis,XXIV_21,Vfin,Vfin,pouvoir2,10s,---,C/V\
1760,244,7,trouver,trouver,XXIV_21,Vinf,Vinf,trouver,10s,---,C/V\.'C/V\
1761,244,8,qu',qu',XXIV_21,Sub,Sub,que,10s,---,C/\
1762,244,9,amer,amer,XXIV_21,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1763,244,10,.,.,XXIV_21,Pnc,Pnc,,10s,---,
1764,245,1,helas,helas,LIII_1,Exc,Exc,,10s,---,/V\.'C/V\
1765,245,2,!,!,LIII_1,Pnc,Pnc,,10s,---,
1766,245,3,pour,pour,LIII_1,Pre,Pre,pour,10s,---,C/V\
1767,245,4,quoy,quoy,LIII_1,Qux,Qux,que,10s,---,C/V\
1768,245,5,virent,virent,LIII_1,Vfin,Vfin,voir,10s,---,'C/V\.C/e\
1769,245,6,onques,onques,LIII_1,Adv,Adv,onques,10s,---,'/V\.C/e\
1770,245,7,mi,mi,LIII_1,Det,Det,mon,10s,---,C/V\
1771,245,8,oueil,oueil,LIII_1,N,N,,10s,---,/V\
1772,246,1,biauté,biauté,LIII_2,N,N,,10s,---,C/V\.'C/V\
1773,246,2,",",",",LIII_2,Pnc,Pnc,,10s,---,
1774,246,3,pour,pour,LIII_2,Pre,Pre,pour,10s,---,C/V\
1775,246,4,moy,moy,LIII_2,Prn,Prn,moi,10s,---,C/V\
1776,246,5,decevoir,decevoir,LIII_2,Vinf,Vinf,décevoir,10s,---,C/V\.C/e\.'C/V\
1777,246,6,et,et,LIII_2,Crd,Crd,et,10s,---,/V\
1778,246,7,trair,trair,LIII_2,Vinf,Vinf,trahir,10s,---,C/V\.'C/V\
1779,246,8,",",",",LIII_2,Pnc,Pnc,,10s,---,
1780,247,1,ne,ne,LIII_3,Crd,Crd,ne2,10s,---,C/(e)\
1781,247,2,corps,corps,LIII_3,N,N,,10s,---,C/V\
1782,247,3,changant,changant,LIII_3,Vprs,Vprs,changer,10s,---,C/V\.'C/V\
1783,247,4,ne,ne,LIII_3,Crd,Crd,ne2,10s,---,C/(e)\
1784,247,5,cuer,cuer,LIII_3,N,N,,10s,---,C/V\
1785,247,6,",",",",LIII_3,Pnc,Pnc,,10s,---,
1786,247,7,plein,plein,LIII_3,Adj,Adj,plein,10s,---,C/V\
1787,247,8,de,de,LIII_3,Pre,Pre,de,10s,---,C/(e)\
1788,247,9,tel,tel,LIII_3,Adj,Adj,tel,10s,---,C/V\
1789,247,10,vueil,vueil,LIII_3,N,N,,10s,---,C/V\
1790,248,1,qu',qu',LIII_4,Sub,Sub,que,10s,---,C/\
1791,248,2,il,il,LIII_4,Prn,Prn$,il,10s,---,/V\
1792,248,3,faint,faint,LIII_4,Vfin,Vfin,feindre,10s,---,C/V\
1793,248,4,amer,amer,LIII_4,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1794,248,5,et,et,LIII_4,Crd,Crd,et,10s,---,/V\
1795,248,6,ne,ne,LIII_4,Neg,Neg,ne,10s,---,C/(e)\
1796,248,7,fait,fait,LIII_4,Vfin,Vfin,faire,10s,---,C/V\
1797,248,8,que,que,LIII_4,Sub,Sub,que,10s,---,C/(e)\
1798,248,9,hair,hair,LIII_4,Vinf,Vinf,haïr,10s,---,C/V\.'C/V\
1799,248,10,?,?,LIII_4,Pnc,Pnc,,10s,---,
1800,249,1,miex,miex,LIII_5,Adv,Adv,mieux,10s,---,C/V\
1801,249,2,me,me,LIII_5,Prn,Prn$$,1ps,10s,---,C/(e)\
1802,249,3,vausist,vausist,LIII_5,Vfin,Vfin,valoir,10s,---,C/V\.'C/V\
1803,249,4,estre,estre,LIII_5,Vinf,Vinf,être,10s,---,'/V\.C/(e)\
1804,249,5,nes,nes,LIII_5,Vpp,Vpp,naître,10s,---,C/e\
1805,249,6,",",",",LIII_5,Pnc,Pnc,,10s,---,
1806,249,7,sans,sans,LIII_5,Pre,Pre,sans,10s,---,C/V\
1807,249,8,mentir,mentir,LIII_5,Vinf,Vinf,mentir,10s,---,C/V\.'C/V\
1808,249,9,",",",",LIII_5,Pnc,Pnc,,10s,---,
1809,250,1,sans,sans,LIII_6,Pre,Pre,sans,10s,---,C/V\
1810,250,2,yex,yex,LIII_6,N,N,,10s,---,C/V\
1811,250,3,qu',qu',LIII_6,Sub,Sub,que,10s,---,C/\
1812,250,4,amer,amer,LIII_6,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1813,250,5,dame,dame,LIII_6,N,N,,10s,---,'C/V\.C/(e)\
1814,250,6,",",",",LIII_6,Pnc,Pnc,,10s,---,
1815,250,7,ou,ou,LIII_6,Qux,Qux,où,10s,---,/V\
1816,250,8,tant,tant,LIII_6,QIs,QIs,tant,10s,---,C/V\
1817,250,9,truis,truis,LIII_6,Vfin,Vfin,trouver,10s,---,C/V\
1818,250,10,contraire,contraire,LIII_6,Adj,Adj,,10s,---,C/V\.'C/V\.C/(e)\
1819,250,11,",",",",LIII_6,Pnc,Pnc,,10s,---,
1820,251,1,quant,quant,LIII_7,Sub,Sub,quand,10s,---,C/V\
1821,251,2,loyauté,loyauté,LIII_7,N,N,,10s,---,C/V\.C/V\.'C/V\
1822,251,3,ne,ne,LIII_7,Neg,Neg,ne,10s,---,C/(e)\
1823,251,4,meint,meint,LIII_7,Vfin,Vfin,mener,10s,---,C/V\
1824,251,5,en,en,LIII_7,Pre,Pre,en,10s,---,/V\
1825,251,6,son,son,LIII_7,Det,Det,son4,10s,---,C/V\
1826,251,7,viaire,viaire,LIII_7,N,N,,10s,---,C/V\.'C/V\.C/(e)\
1827,251,8,.,.,LIII_7,Pnc,Pnc,,10s,---,
1828,252,1,le,le,LIII_8,Det,Det,le,10s,---,C/(e)\
1829,252,2,dous,dous,LIII_8,Adj,Adj,doux,10s,---,C/V\
1830,252,3,attrait,attrait,LIII_8,N,N,,10s,---,/V\.'C/V\
1831,252,4,de,de,LIII_8,Pre,Pre,de,10s,---,C/(e)\
1832,252,5,son,son,LIII_8,Det,Det,son4,10s,---,C/V\
1833,252,6,tres,tres,LIII_8,Adv,Adv,très,10s,---,C/V\
1834,252,7,bel,bel,LIII_8,Adj,Adj,beau,10s,---,C/V\
1835,252,8,accueil,accueil,LIII_8,N,N,,10s,---,/V\.'C/V\
1836,253,1,au,au,LIII_9,Pre+Det,Pre+Det,à.le,10s,---,/V\
1837,253,2,commencier,commencier,LIII_9,Vinf,Vinf,commencer,10s,---,C/V\.C/V\.'C/V\
1838,253,3,me,me,LIII_9,Prn,Prn$$,1ps,10s,---,C/(e)\
1839,253,4,volt,volt,LIII_9,Vfin,Vfin,vouloir,10s,---,C/V\
1840,253,5,tant,tant,LIII_9,QIs,QIs,tant,10s,---,C/V\
1841,253,6,enrichir,enrichir,LIII_9,Vinf,Vinf,enrichir,10s,---,/V\.C/V\.'C/V\
1842,254,1,que,que,LIII_10,Sub,Sub,que,10s,---,C/(e)\
1843,254,2,j',j',LIII_10,Prn,Prn$,je,10s,---,C/\
1844,254,3,estoie,estoie,LIII_10,Vfin,Vfin,être,10s,---,/V\.'C/V\./(e)\
1845,254,4,de,de,LIII_10,Pre,Pre,de,10s,---,C/(e)\
1846,254,5,tous,tous,LIII_10,QIs,QIs,tous,10s,---,C/V\
1847,254,6,biens,biens,LIII_10,N,N,bien,10s,---,C/V\
1848,254,7,en,en,LIII_10,Pre,Pre,en,10s,---,/V\
1849,254,8,l',l',LIII_10,Det,Det,le,10s,---,C/\
1850,254,9,escueil,escueil,LIII_10,N,N,,10s,---,/V\.'C/V\
1851,254,10,",",",",LIII_10,Pnc,Pnc,,10s,---,
1852,255,1,et,et,LIII_11,Crd,Crd,et,10s,---,/V\
1853,255,2,me,me,LIII_11,Prn,Prn$$,1ps,10s,---,C/(e)\
1854,255,3,tenoit,tenoit,LIII_11,Vfin,Vfin,tenir,10s,---,C/V\.'C/V\
1855,255,4,en,en,LIII_11,Pre,Pre,en,10s,---,/V\
1856,255,5,l',l',LIII_11,Det,Det,le,10s,---,C/\
1857,255,6,espoir,espoir,LIII_11,N,N,,10s,---,/V\.'C/V\
1858,255,7,de,de,LIII_11,Pre,Pre,de,10s,---,C/(e)\
1859,255,8,joir,joir,LIII_11,Vinf,Vinf,jouir,10s,---,C/V\.'C/V\
1860,255,9,.,.,LIII_11,Pnc,Pnc,,10s,---,
1861,256,1,las,las,LIII_12,Adj,Adj,las,10s,---,C/V\
1862,256,2,!,!,LIII_12,Pnc,Pnc,,10s,---,
1863,256,3,or,or,LIII_12,Adv,Adv,or2,10s,---,/V\
1864,256,4,me,me,LIII_12,Prn,Prn$$,1ps,10s,---,C/(e)\
1865,256,5,fait,fait,LIII_12,Vfin,Vfin,faire,10s,---,C/V\
1866,256,6,de,de,LIII_12,Pre,Pre,de,10s,---,C/(e)\
1867,256,7,haut,haut,LIII_12,Adj,Adj,haut,10s,---,C/V\
1868,256,8,en,en,LIII_12,Pre,Pre,en,10s,---,/V\
1869,256,9,bas,bas,LIII_12,Adj,Adj,bas,10s,---,C/V\
1870,256,10,venir,venir,LIII_12,Vinf,Vinf,venir,10s,---,C/V\.'C/V\
1871,257,1,et,et,LIII_13,Crd,Crd,et,10s,---,/V\
1872,257,2,sans,sans,LIII_13,Pre,Pre,sans,10s,---,C/V\
1873,257,3,raison,raison,LIII_13,N,N,,10s,---,C/V\.'C/V\
1874,257,4,me,me,LIII_13,Prn,Prn$$,1ps,10s,---,C/(e)\
1875,257,5,vuet,vuet,LIII_13,Vfin,Vfin,vouloir,10s,---,C/V\
1876,257,6,dou,dou,LIII_13,Pre+Det,Pre+Det,de.le,10s,---,C/V\
1877,257,7,tout,tout,LIII_13,QIs,QIs,tout,10s,---,C/V\
1878,257,8,deffaire,deffaire,LIII_13,Vinf,Vinf,défaire,10s,---,C/V\.'C/V\.C/(e)\
1879,257,9,",",",",LIII_13,Pnc,Pnc,,10s,---,
1880,258,1,quant,quant,LIII_14,Sub,Sub,quand,10s,---,C/V\
1881,258,2,loyauté,loyauté,LIII_14,N,N,,10s,---,C/V\.C/V\.'C/V\
1882,258,3,ne,ne,LIII_14,Neg,Neg,ne,10s,---,C/(e)\
1883,258,4,meint,meint,LIII_14,Vfin,Vfin,mener,10s,---,C/V\
1884,258,5,en,en,LIII_14,Pre,Pre,en,10s,---,/V\
1885,258,6,son,son,LIII_14,Det,Det,son4,10s,---,C/V\
1886,258,7,viaire,viaire,LIII_14,N,N,,10s,---,C/V\.'C/V\.C/(e)\
1887,258,8,.,.,LIII_14,Pnc,Pnc,,10s,---,
1888,259,1,si,si,LIII_15,Adv,Adv,si4,10s,---,C/V\
1889,259,2,n',n',LIII_15,Neg,Neg,ne,10s,---,C/\
1890,259,3,en,en,LIII_15,Prn,Prn$$,en2,10s,---,/V\
1891,259,4,puis,puis,LIII_15,Vfin,Vfin,pouvoir2,10s,---,C/V\
1892,259,5,mais,mais,LIII_15,Adv,Adv,mais,10s,---,C/V\
1893,259,6,",",",",LIII_15,Pnc,Pnc,,10s,---,
1894,259,7,se,se,LIII_15,Sub,Sub,si3,10s,---,C/(e)\
1895,259,8,je,je,LIII_15,Prn,Prn$,je,10s,---,C/(e)\
1896,259,9,m',m',LIII_15,Prn,Prn$$,1ps,10s,---,C/\
1897,259,10,en,en,LIII_15,Prn,Prn$$,en2,10s,---,/V\
1898,259,11,plaing,plaing,LIII_15,Vfin,Vfin,plaindre,10s,---,C/V\
1899,259,12,et,et,LIII_15,Crd,Crd,et,10s,---,/V\
1900,259,13,dueil,dueil,LIII_15,Vfin,Vfin,douloir,10s,---,C/V\
1901,259,14,;,;,LIII_15,Pnc,Pnc,,10s,---,
1902,260,1,car,car,LIII_16,Crd,Crd,car,10s,---,C/V\
1903,260,2,ailleurs,ailleurs,LIII_16,Adv,Adv,ailleurs,10s,---,/V\.'C/V\
1904,260,3,voy,voy,LIII_16,Vfin,Vfin,voir,10s,---,C/V\
1905,260,4,donner,donner,LIII_16,Vinf,Vinf,donner,10s,---,C/V\.'C/V\
1906,260,5,et,et,LIII_16,Crd,Crd,et,10s,---,/V\
1907,260,6,departir,departir,LIII_16,Vinf,Vinf,départir,10s,---,C/V\.C/V\.'C/V\
1908,261,1,les,les,LIII_17,Det,Det,le,10s,---,C/V\
1909,261,2,tres,tres,LIII_17,Adv,Adv,très,10s,---,C/V\
1910,261,3,dous,dous,LIII_17,Adj,Adj,doux,10s,---,C/V\
1911,261,4,biens,biens,LIII_17,N,N,bien,10s,---,C/V\
1912,261,5,que,que,LIII_17,Qux,Qux,que,10s,---,C/(e)\
1913,261,6,de,de,LIII_17,Pre,Pre,de,10s,---,C/(e)\
1914,261,7,li,li,LIII_17,Prn,Prn,li,10s,---,C/V\
1915,261,8,avoir,avoir,LIII_17,Vinf,Vinf,avoir,10s,---,/V\.'C/V\
1916,261,9,sueil,sueil,LIII_17,Vfin,Vfin,souloir,10s,---,C/V\
1917,261,10,",",",",LIII_17,Pnc,Pnc,,10s,---,
1918,262,1,et,et,LIII_18,Crd,Crd,et,10s,---,/V\
1919,262,2,a,a,LIII_18,Pre,Pre,à,10s,---,/V\
1920,262,3,grant,grant,LIII_18,Adj,Adj,grand,10s,---,C/V\
1921,262,4,tort,tort,LIII_18,N,N,,10s,---,C/V\
1922,262,5,les,les,LIII_18,Prn,Prn$$,3p,10s,---,C/V\
1923,262,6,me,me,LIII_18,Prn,Prn$$,1ps,10s,---,C/(e)\
1924,262,7,voy,voy,LIII_18,Vfin,Vfin,voir,10s,---,C/V\
1925,262,8,retollir,retollir,LIII_18,Vinf,Vinf,retolir,10s,---,C/V\.C/V\.'C/V\
1926,263,1,et,et,LIII_19,Crd,Crd,et,10s,---,/V\
1927,263,2,moy,moy,LIII_19,Prn,Prn,moi,10s,---,C/V\
1928,263,3,guerpir,guerpir,LIII_19,Vinf,Vinf,guerpir,10s,---,C/V\.'C/V\
1929,263,4,pour,pour,LIII_19,Pre,Pre,pour,10s,---,C/V\
1930,263,5,un,un,LIII_19,QIs,QIs,un,10s,---,/V\
1931,263,6,autre,autre,LIII_19,Adj,Adj,autre,10s,---,'/V\.C/(e)\
1932,263,7,encherir,encherir,LIII_19,Vinf,Vinf,enchérir,10s,---,/V\.C/e\.'C/V\
1933,263,8,.,.,LIII_19,Pnc,Pnc,,10s,---,
1934,264,1,euiés,euiés,LIII_20,Vfin,Vfin,avoir,10s,---,/V\.'C/V\
1935,264,2,",",",",LIII_20,Pnc,Pnc,,10s,---,
1936,264,3,fuiés,fuiés,LIII_20,Vfin,Vfin,fuir,10s,---,C/V\.'C/V\
1937,264,4,dame,dame,LIII_20,N,N,,10s,---,'C/V\.C/(e)\
1938,264,5,de,de,LIII_20,Pre,Pre,de,10s,---,C/(e)\
1939,264,6,tel,tel,LIII_20,Adj,Adj,tel,10s,---,C/V\
1940,264,7,affaire,affaire,LIII_20,N,N,,10s,---,/V\.'C/V\.C/(e)\
1941,264,8,",",",",LIII_20,Pnc,Pnc,,10s,---,
1942,265,1,quant,quant,LIII_21,Sub,Sub,quand,10s,---,C/V\
1943,265,2,loyauté,loyauté,LIII_21,N,N,,10s,---,C/V\.C/V\.'C/V\
1944,265,3,ne,ne,LIII_21,Neg,Neg,ne,10s,---,C/(e)\
1945,265,4,meint,meint,LIII_21,Vfin,Vfin,mener,10s,---,C/V\
1946,265,5,en,en,LIII_21,Pre,Pre,en,10s,---,/V\
1947,265,6,son,son,LIII_21,Det,Det,son4,10s,---,C/V\
1948,265,7,viaire,viaire,LIII_21,N,N,,10s,---,C/V\.'C/V\.C/(e)\
1949,265,8,!,!,LIII_21,Pnc,Pnc,,10s,---,
1950,266,1,loing,loing,LXXXVI_1,Adv,Adv,loin,10s,---,C/V\
1951,266,2,de,de,LXXXVI_1,Pre,Pre,de,10s,---,C/(e)\
1952,266,3,mon,mon,LXXXVI_1,Det,Det,mon,10s,---,C/V\
1953,266,4,cuer,cuer,LXXXVI_1,N,N,,10s,---,C/V\
1954,266,5,et,et,LXXXVI_1,Crd,Crd,et,10s,---,/V\
1955,266,6,de,de,LXXXVI_1,Pre,Pre,de,10s,---,C/(e)\
1956,266,7,ma,ma,LXXXVI_1,Det,Det,mon,10s,---,C/V\
1957,266,8,douce,douce,LXXXVI_1,Adj,Adj,doux,10s,---,'C/V\.C/(e)\
1958,266,9,amour,amour,LXXXVI_1,N,N,,10s,---,/V\.'C/V\
1959,266,10,",",",",LXXXVI_1,Pnc,Pnc,,10s,---,
1960,267,1,sans,sans,LXXXVI_2,Pre,Pre,sans,10s,---,C/V\
1961,267,2,reconfort,reconfort,LXXXVI_2,N,N,,10s,---,C/V\.C/V\.'C/V\
1962,267,3,de,de,LXXXVI_2,Pre,Pre,de,10s,---,C/(e)\
1963,267,4,nulle,nulle,LXXXVI_2,QIs,QIs,nul,10s,---,'C/V\.C/(e)\
1964,267,5,creature,creature,LXXXVI_2,N,N,,10s,---,C/V\.C/V\.'C/V\.C/(e)\
1965,267,6,",",",",LXXXVI_2,Pnc,Pnc,,10s,---,
1966,268,1,m',m',LXXXVI_3,Prn,Prn$$,1ps,10s,---,C/\
1967,268,2,estuet,estuet,LXXXVI_3,Vfin,Vfin,estovoir,10s,---,/V\.'C/V\
1968,268,3,languir,languir,LXXXVI_3,Vinf,Vinf,languir,10s,---,C/V\.'C/V\
1969,268,4,en,en,LXXXVI_3,Pre,Pre,en,10s,---,/V\
1970,268,5,obscure,obscure,LXXXVI_3,Adj,Adj,,10s,---,/V\.'C/V\.C/(e)\
1971,268,6,langour,langour,LXXXVI_3,N,N,,10s,---,C/V\.'C/V\
1972,268,7,",",",",LXXXVI_3,Pnc,Pnc,,10s,---,
1973,269,1,com,com,LXXXVI_4,Sub,Sub,comme,10s,---,C/V\
1974,269,2,cilz,cilz,LXXXVI_4,Dem,Dem,cil,10s,---,C/V\
1975,269,3,qui,qui,LXXXVI_4,Qux,Qux,qui,10s,---,C/V\
1976,269,4,n',n',LXXXVI_4,Neg,Neg,ne,10s,---,C/\
1977,269,5,a,a,LXXXVI_4,Vfin,Vfin,avoir,10s,---,/V\
1978,269,6,de,de,LXXXVI_4,Pre,Pre,de,10s,---,C/(e)\
1979,269,7,nulle,nulle,LXXXVI_4,QIs,QIs,nul,10s,---,'C/V\.C/(e)\
1980,269,8,joie,joie,LXXXVI_4,N,N,,10s,---,'C/V\./(e)\
1981,269,9,cure,cure,LXXXVI_4,N,N,,10s,---,'C/V\.C/(e)\
1982,269,10,;,;,LXXXVI_4,Pnc,Pnc,,10s,---,
1983,270,1,n',n',LXXXVI_5,Crd,Crd,ne2,10s,---,C/\
1984,270,2,en,en,LXXXVI_5,Pre,Pre,en,10s,---,/V\
1985,270,3,moy,moy,LXXXVI_5,Prn,Prn,moi,10s,---,C/V\
1986,270,4,ne,ne,LXXXVI_5,Neg,Neg,ne,10s,---,C/(e)\
1987,270,5,puet,puet,LXXXVI_5,Vfin,Vfin,pouvoir2,10s,---,C/V\
1988,270,6,manoir,manoir,LXXXVI_5,Vinf,Vinf,manoir2,10s,---,C/V\.'C/V\
1989,270,7,envoiseure,envoiseure,LXXXVI_5,N,N,,10s,---,/V\.C/V\.C/(V)\.'/V\.C/(e)\
1990,270,8,",",",",LXXXVI_5,Pnc,Pnc,,10s,---,
1991,271,1,eins,eins,LXXXVI_6,Crd,Crd,ains,10s,---,/V\
1992,271,2,en,en,LXXXVI_6,Prn,Prn$$,en2,10s,---,/V\
1993,271,3,est,est,LXXXVI_6,Vfin,Vfin,être,10s,---,/V\
1994,271,4,hors,hors,LXXXVI_6,PrA,PrA,hors,10s,---,C/V\
1995,271,5,",",",",LXXXVI_6,Pnc,Pnc,,10s,---,
1996,271,6,quant,quant,LXXXVI_6,Sub,Sub,quand,10s,---,C/V\
1997,271,7,je,je,LXXXVI_6,Prn,Prn$,je,10s,---,C/(e)\
1998,271,8,ne,ne,LXXXVI_6,Neg,Neg,ne,10s,---,C/(e)\
1999,271,9,puis,puis,LXXXVI_6,Vfin,Vfin,pouvoir2,10s,---,C/V\
2000,271,10,veoir,veoir,LXXXVI_6,Vinf,Vinf,voir,10s,---,C/(V)\.'/V\
2001,272,1,mon,mon,LXXXVI_7,Det,Det,mon,10s,---,C/V\
2002,272,2,cuer,cuer,LXXXVI_7,N,N,,10s,---,C/V\
2003,272,3,",",",",LXXXVI_7,Pnc,Pnc,,10s,---,
2004,272,4,m',m',LXXXVI_7,Det,Det,mon,10s,---,C/\
2005,272,5,amour,amour,LXXXVI_7,N,N,,10s,---,/V\.'C/V\
2006,272,6,",",",",LXXXVI_7,Pnc,Pnc,,10s,---,
2007,272,7,ma,ma,LXXXVI_7,Det,Det,mon,10s,---,C/V\
2008,272,8,joie,joie,LXXXVI_7,N,N,,10s,---,'C/V\./(e)\
2009,272,9,et,et,LXXXVI_7,Crd,Crd,et,10s,---,/V\
2010,272,10,mon,mon,LXXXVI_7,Det,Det,mon,10s,---,C/V\
2011,272,11,espoir,espoir,LXXXVI_7,N,N,,10s,---,/V\.'C/V\
2012,272,12,.,.,LXXXVI_7,Pnc,Pnc,,10s,---,
2013,273,1,ne,ne,LXXXVI_8,Crd,Crd,ne2,10s,---,C/(e)\
2014,273,2,je,je,LXXXVI_8,Prn,Prn$,je,10s,---,C/(e)\
2015,273,3,ne,ne,LXXXVI_8,Neg,Neg,ne,10s,---,C/(e)\
2016,273,4,say,say,LXXXVI_8,Vfin,Vfin,savoir,10s,---,C/V\
2017,273,5,a,a,LXXXVI_8,Pre,Pre,à,10s,---,/V\
2018,273,6,qui,qui,LXXXVI_8,Qux,Qux,qui,10s,---,C/V\
2019,273,7,faire,faire,LXXXVI_8,Vinf,Vinf,faire,10s,---,'C/V\.C/(e)\
2020,273,8,clamour,clamour,LXXXVI_8,N,N,,10s,---,C/V\.'C/V\
2021,274,1,de,de,LXXXVI_9,Pre,Pre,de,10s,---,C/(e)\
2022,274,2,la,la,LXXXVI_9,Det,Det,le,10s,---,C/V\
2023,274,3,dolour,dolour,LXXXVI_9,N,N,,10s,---,C/V\.'C/V\
2024,274,4,qu',qu',LXXXVI_9,Qux,Qux,que,10s,---,C/\
2025,274,5,en,en,LXXXVI_9,Pre,Pre,en,10s,---,/V\
2026,274,6,desirant,desirant,LXXXVI_9,Vprs,Vprs,désirer,10s,---,C/V\.C/V\.'C/V\
2027,274,7,endure,endure,LXXXVI_9,Vfin,Vfin,endurer,10s,---,/V\.'C/V\.C/(e)\
2028,274,8,",",",",LXXXVI_9,Pnc,Pnc,,10s,---,
2029,275,1,pour,pour,LXXXVI_10,Pre,Pre,pour,10s,---,C/V\
2030,275,2,ce,ce,LXXXVI_10,Prn,Prn,ce,10s,---,C/(e)\
2031,275,3,que,que,LXXXVI_10,Sub,Sub,que,10s,---,C/(e)\
2032,275,4,riens,riens,LXXXVI_10,N,N,rien,10s,---,C/V\
2033,275,5,",",",",LXXXVI_10,Pnc,Pnc,,10s,---,
2034,275,6,lors,lors,LXXXVI_10,Adv,Adv,lors,10s,---,C/V\
2035,275,7,ma,ma,LXXXVI_10,Det,Det,mon,10s,---,C/V\
2036,275,8,dame,dame,LXXXVI_10,N,N,,10s,---,'C/V\.C/(e)\
2037,275,9,d',d',LXXXVI_10,Pre,Pre,de,10s,---,C/\
2038,275,10,onnour,onnour,LXXXVI_10,N,N,,10s,---,/V\.'C/V\
2039,275,11,",",",",LXXXVI_10,Pnc,Pnc,,10s,---,
