wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,tei_right,tei_left
604,105,7,façons,façons,LXVIII(2p866)_1,N,N,façon,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 1",</l>,
605,106,1,du,du,LXVIII(2p866)_2,Pre+Det,Pre+Det,de.le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,<l n=&quot;2&quot;>
606,106,2,feu,feu,LXVIII(2p866)_2,N,N,feu,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
607,106,3,d',d',LXVIII(2p866)_2,Pre,Pre,de,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
608,106,4,amours,amours,LXVIII(2p866)_2,N,N,amour,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
609,106,5,",",",",LXVIII(2p866)_2,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
610,106,6,puis,puis,LXVIII(2p866)_2,PrA,PrA,puis,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
611,106,7,que,que,LXVIII(2p866)_2,Sub,Sub,que,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
612,106,8,je,je,LXVIII(2p866)_2,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",,
613,106,9,vis,vis,LXVIII(2p866)_2,Vfin,Vfin,voir,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 2",</l>,
614,107,1,les,les,LXVIII(2p866)_3,Det,Det,le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",,<l n=&quot;3&quot;>
615,107,2,yeux,yeux,LXVIII(2p866)_3,N,N,oeil,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",,
616,107,3,plus,plus,LXVIII(2p866)_3,Adv,Adv,plus,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",,
617,107,4,aspres,aspres,LXVIII(2p866)_3,Adj,Adj,âpre,8s,---,'/V\.C/e\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",,
618,107,5,que,que,LXVIII(2p866)_3,Sub,Sub,que,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",,
619,107,6,faucons,faucons,LXVIII(2p866)_3,N,N,faucon,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 3",</l>,
620,108,1,de,de,LXVIII(2p866)_4,Pre,Pre,de,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,<l n=&quot;4&quot;>
621,108,2,vostre,vostre,LXVIII(2p866)_4,Det,Det,votre,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,
622,108,3,gent,gent,LXVIII(2p866)_4,N,N,gent,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,
623,108,4,et,et,LXVIII(2p866)_4,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,
624,108,5,plaisant,plaisant,LXVIII(2p866)_4,Vprs,Vprs,plaire,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,
625,108,6,vis,vis,LXVIII(2p866)_4,N,N,vis,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 4",,
626,108,7,;,;,LXVIII(2p866)_4,Pnc,Pnc,;,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 4",</l>,
627,109,1,je,je,LXVIII(2p866)_5,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",,<l n=&quot;5&quot;>
628,109,2,suis,suis,LXVIII(2p866)_5,Vfin,Vfin,être,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",,
629,109,3,jusques,jusques,LXVIII(2p866)_5,PrA,PrA,jusque,8s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",,
630,109,4,es,es,LXVIII(2p866)_5,Pre+Det,Pre+Det,en.le,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",,
631,109,5,cieux,cieux,LXVIII(2p866)_5,N,N,ciel,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",,
632,109,6,ravis,ravis,LXVIII(2p866)_5,Vpp,Vpp,ravir,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 5",</l>,
633,110,1,et,et,LXVIII(2p866)_6,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",,<l n=&quot;6&quot;>
634,110,2,de,de,LXVIII(2p866)_6,Pre,Pre,de,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",,
635,110,3,solas,solas,LXVIII(2p866)_6,N,N,soulas,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",,
636,110,4,tant,tant,LXVIII(2p866)_6,QIs,QIs,tant,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",,
637,110,5,fort,fort,LXVIII(2p866)_6,Adj,Adj,fort,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",,
638,110,6,cocus,cocus,LXVIII(2p866)_6,N,N,cocu,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 6",</l>,
639,111,1,que,que,LXVIII(2p866)_7,Sub,Sub,que,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,<l n=&quot;7&quot;>
640,111,2,mieux,mieux,LXVIII(2p866)_7,Adv,Adv,mieux,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
641,111,3,n',n',LXVIII(2p866)_7,Neg,Neg,ne,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
642,111,4,aroie,aroie,LXVIII(2p866)_7,Vfin,Vfin,avoir,8s,---,/V\.'C/V\./(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
643,111,5,a,a,LXVIII(2p866)_7,Pre,Pre,à,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
644,111,6,mon,mon,LXVIII(2p866)_7,Det,Det,mon,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
645,111,7,advis,advis,LXVIII(2p866)_7,N,N,avis,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 7",,
646,111,8,",",",",LXVIII(2p866)_7,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 7",</l>,
647,112,1,s',s',LXVIII(2p866)_8,Sub,Sub,si3,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,<l n=&quot;8&quot;>
648,112,2,on,on,LXVIII(2p866)_8,Prn,Prn$,on,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
649,112,3,me,me,LXVIII(2p866)_8,Prn,Prn$$,me,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
650,112,4,donnoit,donnoit,LXVIII(2p866)_8,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
651,112,5,cent,cent,LXVIII(2p866)_8,QIs,QIs,cent,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
652,112,6,mille,mille,LXVIII(2p866)_8,QIs,QIs,mille,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
653,112,7,escus,escus,LXVIII(2p866)_8,N,N,écu,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 8",,
654,112,8,.,.,LXVIII(2p866)_8,Pnc,Pnc,.,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 8",</l></lg>,
655,113,1,pour,pour,LXVIII(2p866)_9,Pre,Pre,pour,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 9",,<lg type=&quot;stanza&quot;><l n=&quot;9&quot;>
656,113,2,combatre,combatre,LXVIII(2p866)_9,Vinf,Vinf,combattre,8s,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 9",,
657,113,3,anglois,anglois,LXVIII(2p866)_9,Adj,Adj,anglais,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 9",,
658,113,4,et,et,LXVIII(2p866)_9,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 9",,
659,113,5,gascons,gascons,LXVIII(2p866)_9,Adj,Adj,gascon,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 9",,
660,113,6,",",",",LXVIII(2p866)_9,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 9",</l>,
661,114,1,vous,vous,LXVIII(2p866)_10,Prn,Prn$,vous,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 10",,<l n=&quot;10&quot;>
662,114,2,avés,avés,LXVIII(2p866)_10,Vfin,Vfin,avoir,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 10",,
663,114,3,engin,engin,LXVIII(2p866)_10,N,N,engin,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 10",,
664,114,4,a,a,LXVIII(2p866)_10,Pre,Pre,à,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 10",,
665,114,5,devis,devis,LXVIII(2p866)_10,N,N,devis,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 10",,
666,114,6,;,;,LXVIII(2p866)_10,Pnc,Pnc,;,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 10",</l>,
667,115,1,bouttés,bouttés,LXVIII(2p866)_11,Vfin,Vfin,bouter,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,<l n=&quot;11&quot;>
668,115,2,le,le,LXVIII(2p866)_11,Det,Det,le,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,
669,115,3,feu,feu,LXVIII(2p866)_11,N,N,feu,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,
670,115,4,et,et,LXVIII(2p866)_11,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,
671,115,5,puis,puis,LXVIII(2p866)_11,PrA,PrA,puis,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,
672,115,6,buscons,buscons,LXVIII(2p866)_11,Vfin,Vfin,bûcher,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 11",,
673,115,7,",",",",LXVIII(2p866)_11,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 11",</l>,
674,116,1,se,se,LXVIII(2p866)_12,Sub,Sub,si3,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 12",,<l n=&quot;12&quot;>
675,116,2,resveillons,resveillons,LXVIII(2p866)_12,Vfin,Vfin,réveiller,8s,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 12",,
676,116,3,le,le,LXVIII(2p866)_12,Det,Det,le,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 12",,
677,116,4,roy,roy,LXVIII(2p866)_12,N,N,roi,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 12",,
678,116,5,clovis,clovis,LXVIII(2p866)_12,N,N,Clovis,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 12",,
679,116,6,",",",",LXVIII(2p866)_12,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 12",</l>,
680,117,1,mais,mais,LXVIII(2p866)_13,Crd,Crd,mais,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,<l n=&quot;13&quot;>
681,117,2,ne,ne,LXVIII(2p866)_13,Neg,Neg,ne,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,
682,117,3,me,me,LXVIII(2p866)_13,Prn,Prn$$,me,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,
683,117,4,donnés,donnés,LXVIII(2p866)_13,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,
684,117,5,le,le,LXVIII(2p866)_13,Det,Det,le,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,
685,117,6,revis,revis,LXVIII(2p866)_13,N,N,revis,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 13",,
686,117,7,",",",",LXVIII(2p866)_13,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 13",</l>,
687,118,1,dont,dont,LXVIII(2p866)_14,Qux,Qux,dont,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,<l n=&quot;14&quot;>
688,118,2,on,on,LXVIII(2p866)_14,Prn,Prn$,on,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,
689,118,3,sert,sert,LXVIII(2p866)_14,Vfin,Vfin,servir,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,
690,118,4,les,les,LXVIII(2p866)_14,Det,Det,le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,
691,118,5,pouvres,pouvres,LXVIII(2p866)_14,Adj,Adj,pauvre,8s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,
692,118,6,locus,locus,LXVIII(2p866)_14,N,N,locu,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 14",,
693,118,7,;,;,LXVIII(2p866)_14,Pnc,Pnc,;,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 14",</l>,
694,119,1,je,je,LXVIII(2p866)_15,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,<l n=&quot;15&quot;>
695,119,2,n',n',LXVIII(2p866)_15,Neg,Neg,ne,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,
696,119,3,en,en,LXVIII(2p866)_15,Prn,Prn$$,en2,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,
697,119,4,volroie,volroie,LXVIII(2p866)_15,Vfin,Vfin,vouloir,8s,---,C/V\.'C/V\./(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,
698,119,5,estre,estre,LXVIII(2p866)_15,Vinf,Vinf,être,8s,---,'/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,
699,119,6,servis,servis,LXVIII(2p866)_15,Vpp,Vpp,servir,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 15",,
700,119,7,",",",",LXVIII(2p866)_15,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 15",</l>,
701,120,1,s',s',LXVIII(2p866)_16,Sub,Sub,si3,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,<l n=&quot;16&quot;>
702,120,2,on,on,LXVIII(2p866)_16,Prn,Prn$,on,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
703,120,3,me,me,LXVIII(2p866)_16,Prn,Prn$$,me,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
704,120,4,donnoit,donnoit,LXVIII(2p866)_16,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
705,120,5,cent,cent,LXVIII(2p866)_16,QIs,QIs,cent,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
706,120,6,mille,mille,LXVIII(2p866)_16,QIs,QIs,mille,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
707,120,7,escus,escus,LXVIII(2p866)_16,N,N,écu,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 16",,
708,120,8,.,.,LXVIII(2p866)_16,Pnc,Pnc,.,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 16",</l></lg>,
709,121,1,levés,levés,LXVIII(2p866)_17,Vfin,Vfin,lever,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 17",,<lg type=&quot;stanza&quot;><l n=&quot;17&quot;>
710,121,2,les,les,LXVIII(2p866)_17,Det,Det,le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 17",,
711,121,3,manteaux,manteaux,LXVIII(2p866)_17,N,N,manteau,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 17",,
712,121,4,",",",",LXVIII(2p866)_17,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 17",,
713,121,5,abloccons,abloccons,LXVIII(2p866)_17,Vfin,Vfin,abloquer,8s,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 17",</l>,
714,122,1,vostre,vostre,LXVIII(2p866)_18,Det,Det,votre,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,<l n=&quot;18&quot;>
715,122,2,bombarde,bombarde,LXVIII(2p866)_18,N,N,bombarde,8s,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,
716,122,3,et,et,LXVIII(2p866)_18,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,
717,122,4,se,se,LXVIII(2p866)_18,Sub,Sub,si3,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,
718,122,5,je,je,LXVIII(2p866)_18,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,
719,122,6,vis,vis,LXVIII(2p866)_18,Vfin,Vfin,voir,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 18",,
720,122,7,",",",",LXVIII(2p866)_18,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 18",</l>,
721,123,1,je,je,LXVIII(2p866)_19,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,<l n=&quot;19&quot;>
722,123,2,ne,ne,LXVIII(2p866)_19,Neg,Neg,ne,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,
723,123,3,seray,seray,LXVIII(2p866)_19,Vfin,Vfin,être,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,
724,123,4,pas,pas,LXVIII(2p866)_19,Neg,Neg,pas,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,
725,123,5,des,des,LXVIII(2p866)_19,Pre+Det,Pre+Det,de.le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,
726,123,6,secons,secons,LXVIII(2p866)_19,Adj,Adj,second,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 19",,
727,123,7,",",",",LXVIII(2p866)_19,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 19",</l>,
728,124,1,pour,pour,LXVIII(2p866)_20,Pre,Pre,pour,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,<pb n=&quot;867&quot;/><l n=&quot;20&quot;>
729,124,2,conquerre,conquerre,LXVIII(2p866)_20,Vinf,Vinf,conquérir,8s,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,
730,124,3,et,et,LXVIII(2p866)_20,Crd,Crd,et,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,
731,124,4,mater,mater,LXVIII(2p866)_20,Vinf,Vinf,mater,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,
732,124,5,les,les,LXVIII(2p866)_20,Det,Det,le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,
733,124,6,vis,vis,LXVIII(2p866)_20,N,N,vis,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 20",,
734,124,7,;,;,LXVIII(2p866)_20,Pnc,Pnc,;,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 20",</l>,
735,125,1,se,se,LXVIII(2p866)_21,Sub,Sub,si3,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,<l n=&quot;21&quot;>
736,125,2,vous,vous,LXVIII(2p866)_21,Prn,Prn$,vous,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,
737,125,3,gaignés,gaignés,LXVIII(2p866)_21,Vfin,Vfin,gagner,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,
738,125,4,mon,mon,LXVIII(2p866)_21,Det,Det,mon,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,
739,125,5,pont,pont,LXVIII(2p866)_21,N,N,pont,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,
740,125,6,levis,levis,LXVIII(2p866)_21,Adj,Adj,levis,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 21",,
741,125,7,",",",",LXVIII(2p866)_21,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 21",</l>,
742,126,1,je,je,LXVIII(2p866)_22,Prn,Prn$,je,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 22",,<l n=&quot;22&quot;>
743,126,2,clorray,clorray,LXVIII(2p866)_22,Vfin,Vfin,clore,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 22",,
744,126,3,les,les,LXVIII(2p866)_22,Det,Det,le,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 22",,
745,126,4,deux,deux,LXVIII(2p866)_22,QIs,QIs,deux,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 22",,
746,126,5,tappecus,tappecus,LXVIII(2p866)_22,N,N,tapecul,8s,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 22",,
747,126,6,",",",",LXVIII(2p866)_22,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 22",</l>,
748,127,1,car,car,LXVIII(2p866)_23,Crd,Crd,car,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 23",,<l n=&quot;23&quot;>
749,127,2,mieux,mieux,LXVIII(2p866)_23,Adv,Adv,mieux,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 23",,
750,127,3,ne,ne,LXVIII(2p866)_23,Neg,Neg,ne,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 23",,
751,127,4,seroye,seroye,LXVIII(2p866)_23,Vfin,Vfin,être,8s,---,C/V\.'C/V\./(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 23",,
752,127,5,assouvis,assouvis,LXVIII(2p866)_23,Vpp,Vpp,assouvir,8s,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 23",,
753,127,6,",",",",LXVIII(2p866)_23,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 23",</l>,
754,128,1,s',s',LXVIII(2p866)_24,Sub,Sub,si3,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,<l n=&quot;24&quot;>
755,128,2,on,on,LXVIII(2p866)_24,Prn,Prn$,on,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
756,128,3,me,me,LXVIII(2p866)_24,Prn,Prn$$,me,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
757,128,4,donnoit,donnoit,LXVIII(2p866)_24,Vfin,Vfin,donner,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
758,128,5,cent,cent,LXVIII(2p866)_24,QIs,QIs,cent,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
759,128,6,mille,mille,LXVIII(2p866)_24,QIs,QIs,mille,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
760,128,7,escus,escus,LXVIII(2p866)_24,N,N,écu,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 24",,
761,128,8,.,.,LXVIII(2p866)_24,Pnc,Pnc,.,8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 24",</l></lg>,
762,129,1,prince,prince,LXVIII(2p866)_25,N,N,prince,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 25",,<lg type=&quot;stanza&quot;><l n=&quot;25&quot;>
763,129,2,",",",",LXVIII(2p866)_25,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 25",,
764,129,3,vostre,vostre,LXVIII(2p866)_25,Det,Det,votre,8s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 25",,
765,129,4,montee,montee,LXVIII(2p866)_25,N,N,montée,8s,---,C/V\.'C/V\./(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 25",,
766,129,5,a,a,LXVIII(2p866)_25,Pre,Pre,à,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 25",,
767,129,6,vis,vis,LXVIII(2p866)_25,N,N,vis2,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 25",</l>,
768,130,1,vault,vault,LXVIII(2p866)_26,Vfin,Vfin,valoir,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,<l n=&quot;26&quot;>
769,130,2,mieux,mieux,LXVIII(2p866)_26,Adv,Adv,mieux,8s,---,C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
770,130,3,que,que,LXVIII(2p866)_26,Sub,Sub,que,8s,---,C/(e)\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
771,130,4,d',d',LXVIII(2p866)_26,Pre,Pre,de,8s,---,C/\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
772,130,5,argent,argent,LXVIII(2p866)_26,N,N,argent,8s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
773,130,6,ung,ung,LXVIII(2p866)_26,QIs,QIs,un,8s,---,/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
774,130,7,sarcus,sarcus,LXVIII(2p866)_26,N,N,cercueil,8s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LXVIII, v. 26",,
775,130,8,",",",",LXVIII(2p866)_26,Pnc,Pnc,",",8s,---,,"MolinetFaictz, Poésies familières no LXVIII, v. 26",</l>,
