wd_id,word,lemma_ofl,lemma,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos,
1255,haulte,haut,haut,9,haulte,104005,Adj,Adj,'C/V\.C/(e)\,ADJ,
1256,voix,voix,,9,voix,104005,N,N,C/V\,NOUN,
1257,ne,ne,ne,8,ne,104005,Neg,Neg$$,C/(e)\,ADV,
1258,cessast,cesser,,9,cessast,104005,Vfin,Vfin,C/V\.'C/V\,VERB,
1259,de,de,de,8,de,104005,Pre,Pre,C/(e)\,ADP,
1260,crier,crier,crier,9,crier,104005,Vinf,Vinf,C/V\.'C/V\,VERB,
1261,―,―,,-10,―,104005,Pnc,Pnc,,VERB,
1262,ce,ce,ce,9,ce,104005,Prn,Prn,C/(e)\,PRON,
1263,estoit,être,être,3,estoit,104005,Vfin,Vfin,/V\.'C/V\,VERB,
1264,que,que,que,9,que,104005,Sub,Sub,C/(e)\,SCONJ,
1265,elle,elle,elle,8,elle,104005,Prn,Prn$,'/V\.C/(e)\,PRON,
1266,racomptoit,raconter,raconter,9,racomptoit,104006,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB,
1267,le,le,le,8,le,104006,Det,Det,C/(e)\,DET,
1268,pris,prix,,3,pris,104006,N,N,C/V\,NOUN,
1269,",",",",,9,",",104006,Pnc,Pnc,,PUNCT,
1270,l',le,le,9,l',104006,Det,Det,C/\,DET,
1271,onneur,honneur,,9,onneur,104006,N,N,/V\.'C/V\,NOUN,
1272,",",",",,9,",",104006,Pnc,Pnc,,PUNCT,
1273,la,le,le,8,la,104006,Det,Det,C/V\,DET,
1274,haulte,haut,haut,9,haulte,104006,Adj,Adj,'C/V\.C/(e)\,ADJ,
1275,noblesse,noblesse,,9,noblesse,104006,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1276,et,et,et,8,et,104006,Crd,Crd,/V\,CCONJ,
1277,poissant,puissant,,8,poissant,104006,Adj,Adj,C/V\.'C/V\,ADJ,
1278,digneté,dignité,,6,digneté,104006,N,N,C/V\.C/e\.'C/V\,NOUN,
1279,d',de,de,9,d',104007,Pre,Pre,C/\,ADP,
1280,une,un,un,9,une,104007,QIs,QIs,'/V\.C/(e)\,DET,
1281,princesse,princesse,,9,princesse,104007,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1282,de,de,de,8,de,104007,Pre,Pre,C/(e)\,ADP,
1283,grant,grand,grand,9,grant,104007,Adj,Adj,C/V\,ADJ,
1284,auctorité,autorité,,9,auctorité,104007,N,N,/V\.C/V\.C/V\.'C/V\,NOUN,
1285,couronnee,couronner,,9,couronnee,104007,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
1286,de,de,de,8,de,104007,Pre,Pre,C/(e)\,ADP,
1287,precieux,précieux,,9,precieux,104007,Adj,Adj,C/V\.C/{V}\.'/V\,ADJ,
1288,dyademe,diadème,,6,dyademe,104007,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
1289,a,à,à,8,a,104008,Pre,Pre,/V\,ADP,
1290,septre,sceptre,,9,septre,104008,N,N,'C/V\.C/(e)\,NOUN,
1291,royal,royal,,9,royal,104008,Adj,Adj,C/V\.'C/V\,ADJ,
1292,de,de,de,8,de,104008,Pre,Pre,C/(e)\,ADP,
1293,grant,grand,grand,9,grant,104008,Adj,Adj,C/V\,ADJ,
1294,ancienneté,ancienneté,,9,ancienneté,104008,N,N,/V\.C/V\.C/V\.C/e\.'C/V\,NOUN,
1295,et,et,et,8,et,104008,Crd,Crd,/V\,CCONJ,
1296,richesce,richesse,,9,richesce,104008,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1297,",",",",,9,",",104008,Pnc,Pnc,,PUNCT,
1298,laquelle,lequel,lequel,9,laquelle,104008,Qux,Qux,C/V\.'C/V\.C/(e)\,PRON,
1299,seoit,seoir,seoir,9,seoit,104008,Vfin,Vfin,C/(V)\.'/V\,VERB,
1300,vers,vers,vers2,8,vers,104008,Pre,Pre,C/V\,ADP,
1301,les,le,le,8,les,104008,Det,Det,C/V\,DET,
1302,parties,partie,,8,parties,104009,N,N,C/V\.'C/V\./e\,NOUN,
1303,que,que,que,4,que,104009,Qux,Qux,C/(e)\,PRON,
1304,on,on,on,8,on,104009,Prn,Prn$,/V\,PRON,
1305,dit,dire,dire,8,dit,104009,Vfin,Vfin,C/V\,VERB,
1306,Frige,Frige,,-10,frige,104009,N,N,'C/V\.C/(e)\,NOUN,
1307,",",",",,9,",",104009,Pnc,Pnc,,PUNCT,
1308,et,et,et,8,et,104009,Crd,Crd,/V\,CCONJ,
1309,pareille,pareil,pareil,3,pareille,104009,Adj,Adj,C/V\.'C/V\.C/(e)\,NOUN,
1310,n',ne,ne,8,n',104009,Neg,Neg$$,C/\,ADV,
1311,avoit,avoir,avoir,9,avoit,104009,Vfin,Vfin,/V\.'C/V\,VERB,
1312,en,en,en,8,en,104009,Pre,Pre,/V\,ADP,
1313,beauté,beauté,,9,beauté,104009,N,N,C/V\.'C/V\,NOUN,
1314,",",",",,9,",",104009,Pnc,Pnc,,PUNCT,
1315,noblece,noblesse,,9,noblece,104009,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1316,",",",",,9,",",104009,Pnc,Pnc,,PUNCT,
1317,vaillance,vaillance,,9,vaillance,104010,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1318,et,et,et,8,et,104010,Crd,Crd,/V\,CCONJ,
1319,hault,haut,haut,9,hault,104010,Adj,Adj,C/V\,ADJ,
1320,renom,renom,,9,renom,104010,N,N,C/V\.'C/V\,NOUN,
1321,en,en,en,8,en,104010,Pre,Pre,/V\,ADP,
1322,tout,tout,tout,7,tout,104010,QIs,QIs,C/V\,DET,
1323,l',le,le,9,l',104010,Det,Det,C/\,DET,
1324,univers,univers,,2,univers,104010,N,N,/V\.C/V\.'C/V\,NOUN,
1325,―,―,,-10,―,104010,Pnc,Pnc,,VERB,
1326,",",",",,9,",",104010,Pnc,Pnc,,PUNCT,
1327,adont,adonc,adonc,9,adont,104010,Adv,Adv,/V\.'C/V\,ADV,
1328,par,par,par,8,par,104010,Pre,Pre,C/V\,ADP,
1329,les,le,le,8,les,104010,Det,Det,C/V\,DET,
1330,cris,cri,,3,cris,104010,N,N,C/V\,NOUN,
1331,de,de,de,8,de,104010,Pre,Pre,C/(e)\,ADP,
1332,Fama,Fama,,-10,fama,104011,N,N,C/V\.'C/V\,NOUN,
1333,aprés,après,après,8,aprés,104011,PrA,PrA,/V\.'C/V\,ADP,
1334,ce,ce,ce,9,ce,104011,Prn,Prn,C/(e)\,PRON,
1335,que,que,que,9,que,104011,Sub,Sub,C/(e)\,SCONJ,
1336,messaiges,message,,9,messaiges,104011,N,N,C/V\.'C/V\.C/e\,NOUN,
1337,certains,certain,certain,9,certains,104011,Adj,Adj,C/V\.'C/V\,ADJ,
1338,orent,avoir,avoir,3,orent,104011,Vfin,Vfin,'/V\.C/e\,VERB,
1339,de,de,de,8,de,104011,Pre,Pre,C/(e)\,ADP,
1340,ceste,cist,cist,3,ceste,104011,Dem,Dem,'C/V\.C/(e)\,DET,
1341,chose,chose,,8,chose,104011,N,N,'C/V\.C/(e)\,NOUN,
1342,certifiez,certifier,,9,certifiez,104011,Vpp,Vpp,C/V\.C/V\.C/V\.'C/V\,VERB,
1343,",",",",,9,",",104011,Pnc,Pnc,,PUNCT,
1344,ceulz,cil,cil,6,ceulz,104012,Dem,Dem,C/V\,PRON,
1345,qui,qui,qui,3,qui,104012,Qux,Qux,C/V\,PRON,
1346,m',me,me,5,m',104012,Prn,Prn$$,C/\,PRON,
1347,avoient,avoir,avoir,3,avoient,104012,Vfin,Vfin,/V\.'C/V\./e\,VERB,
1348,en,en,en,8,en,104012,Pre,Pre,/V\,ADP,
1349,bail,bail,,8,bail,104012,N,N,C/V\,NOUN,
1350,",",",",,9,",",104012,Pnc,Pnc,,PUNCT,
1351,desirans,désirer,désirer,9,desirans,104012,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
1352,de,de,de,8,de,104012,Pre,Pre,C/(e)\,ADP,
1353,tel,tel,tel,4,tel,104012,Adj,Adj,C/V\,DET,
1354,princece,princesse,,9,princece,104012,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1355,servir,servir,servir,9,servir,104012,Vinf,Vinf,C/V\.'C/V\,VERB,
1356,",",",",,9,",",104012,Pnc,Pnc,,PUNCT,
1357,se,se,se,3,se,104012,Prn,Prn$$,C/(e)\,PRON,
1358,partirent,partir,partir,9,partirent,104012,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
1359,de,de,de,8,de,104013,Pre,Pre,C/(e)\,ADP,
1360,la,là,là,5,la,104013,Adv,Adv,C/V\,PRON,
1361,.,.,,9,.,104013,Pnc,Pnc,,PUNCT,
1362,Et,et,et,8,et,104013,Crd,Crd,/V\,CCONJ,
1363,ainsi,ainsi,ainsi,9,ainsi,104013,Adv,Adv,/V\.'C/V\,ADV,
1364,avec,avec,avec,9,avec,104013,PrA,PrA,/V\.'C/V\,ADP,
1365,eulz,eux,eux,3,eulz,104013,Prn,Prn,/V\,PRON,
1366,marchans,marchand,,8,marchans,104013,Vprs,Vprs,C/V\.'C/V\,NOUN,
1367,par,par,par,8,par,104013,Pre,Pre,C/V\,ADP,
1368,sus,sus,sus,8,sus,104013,PrA,PrA,C/V\,ADP,
1369,les,le,le,8,les,104013,Det,Det,C/V\,DET,
1370,entrailles,entrailles,,9,entrailles,104013,N,N,/V\.'C/V\.C/e\,NOUN,
1371,dudit,dudit,de.ledit,2,dudit,104013,Pre+Dem,Pre+Dem,C/V\.'C/V\,ADP.DET,
1372,ymage,image,,9,ymage,104014,N,N,/V\.'C/V\.C/(e)\,NOUN,
1373,",",",",,9,",",104014,Pnc,Pnc,,PUNCT,
1374,traversant,traverser,traverser,9,traversant,104014,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
1375,estranges,étrange,,9,estranges,104014,Adj,Adj,/V\.'C/V\.C/e\,ADJ,
1376,contrees,contrée,,9,contrees,104014,N,N,C/V\.'C/V\./e\,NOUN,
1377,",",",",,9,",",104014,Pnc,Pnc,,PUNCT,
1378,Alpes,Alpes,,5,alpes,104014,N,N,'/V\.C/e\,PROPN,
1379,haultaines,hautain,,4,haultaines,104014,Adj,Adj,C/V\.'C/V\.C/e\,NOUN,
1380,",",",",,9,",",104014,Pnc,Pnc,,PUNCT,
1381,landes,lande,,8,landes,104014,N,N,'C/V\.C/e\,NOUN,
1382,sauvaiges,sauvage,,9,sauvaiges,104014,Adj,Adj,C/V\.'C/V\.C/e\,ADJ,
1383,",",",",,9,",",104014,Pnc,Pnc,,PUNCT,
1384,forests,forêt,,9,forests,104015,N,N,C/V\.'C/V\,NOUN,
1385,parfondes,parfond,,8,parfondes,104015,Adj,Adj,C/V\.'C/V\.C/e\,ADJ,
1386,et,et,et,8,et,104015,Crd,Crd,/V\,CCONJ,
1387,bruiant,bruire,,3,bruiant,104015,Vprs,Vprs,C/V\.'C/V\,VERB,
1388,rivieres,rivière,,9,rivieres,104015,N,N,C/V\.'C/V\.C/e\,NOUN,
1389,",",",",,9,",",104015,Pnc,Pnc,,PUNCT,
1390,tant,tant,tant,8,tant,104015,QIs,QIs,C/V\,ADV,
1391,cheminay,cheminer,,9,cheminay,104015,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB,
1392,par,par,par,8,par,104015,Pre,Pre,C/V\,ADP,
1393,maintes,maint,maint,4,maintes,104016,QIs,QIs,'C/V\.C/e\,DET,
1394,journees,journée,,9,journees,104016,N,N,C/V\.'C/V\./e\,NOUN,
1395,que,que,que,9,que,104016,Sub,Sub,C/(e)\,SCONJ,
1396,de,de,de,8,de,104016,Pre,Pre,C/(e)\,ADP,
1397,loings,loin,loin,9,loings,104016,Adv,Adv,C/V\,ADV,
1398,ja,jà,jà,9,ja,104016,Adv,Adv,C/V\,ADV,
1399,m',me,me,5,m',104016,Prn,Prn$$,C/\,PRON,
1400,apparu,apparoir,aparoir|apparaître,3,apparu,104016,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
1401,la,le,le,8,la,104016,Det,Det,C/V\,DET,
1402,lueur,lueur,,9,lueur,104016,N,N,C/V\.'C/V\,NOUN,
1403,de,de,de,8,de,104016,Pre,Pre,C/(e)\,ADP,
1404,la,le,le,8,la,104016,Det,Det,C/V\,DET,
1405,marche,marche,,3,marche,104016,N,N,'C/V\.C/(e)\,NOUN,
1406,resplandissant,resplendir,,8,resplandissant,104017,Vprs,Vprs,C/V\.C/V\.C/V\.'C/V\,VERB,
1407,en,en,en,8,en,104017,Pre,Pre,/V\,ADP,
1408,honneurs,honneur,,9,honneurs,104017,N,N,/V\.'C/V\,NOUN,
1409,ou,où,où,8,ou,104017,Qux,Qux,/V\,PRON,
1410,je,je,je,9,je,104017,Prn,Prn$,C/(e)\,PRON,
1411,tendoie,tendre,tendre,6,tendoie,104017,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB,
1412,.,.,,9,.,104017,Pnc,Pnc,,PUNCT,
1413,Et,et,et,8,et,104017,Crd,Crd,/V\,CCONJ,
1414,ainsi,ainsi,ainsi,9,ainsi,104017,Adv,Adv,/V\.'C/V\,ADV,
1415,appercevant,apercevoir,apercevoir,9,appercevant,104017,Vprs,Vprs,/V\.C/V\.C/e\.'C/V\,VERB,
1416,de,de,de,8,de,104017,Pre,Pre,C/(e)\,ADP,
1417,mieulx,mieux,mieux,9,mieulx,104018,Adv,Adv,C/V\,ADV,
1418,en,en,en,8,en,104018,Pre,Pre,/V\,ADP,
1419,mieulx,mieux,mieux,9,mieulx,104018,Adv,Adv,C/V\,ADV,
1420,sa,son,son4,7,sa,104018,Det,Det,C/V\,DET,
1421,haultesce,hautesse,,9,haultesce,104018,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1422,com,comme,comme,9,com,104018,Sub,Sub,C/V\,SCONJ,
1423,plus,plus,plus,8,plus,104018,Adv,Adv,C/V\,ADV,
1424,en,en,en2,8,en,104018,Prn,Prn,/V\,PRON,
1425,approchoie,approcher,,9,approchoie,104018,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,VERB,
1426,",",",",,9,",",104018,Pnc,Pnc,,PUNCT,
1427,parfinay,parfiner,parfiner,0,parfinay,104018,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB,
1428,ma,mon,mon,7,ma,104018,Det,Det,C/V\,DET,
1429,longue,long,long,8,longue,104019,Adj,Adj,'C/V\.C/(e)\,ADJ,
1430,voye,voie,,8,voye,104019,N,N,'C/V\./(e)\,NOUN,
1431,jusques,jusque,jusque,9,jusques,104019,PrA,PrA,'C/V\.C/e\,ADP,
1432,en,en,en,8,en,104019,Pre,Pre,/V\,ADP,
1433,sa,son,son4,7,sa,104019,Det,Det,C/V\,DET,
1434,maistre,maître,,8,maistre,104019,N,N,'C/V\.C/(e)\,ADJ,
1435,cité,cité,,8,cité,104019,N,N,C/V\.'C/V\,NOUN,
1436,",",",",,9,",",104019,Pnc,Pnc,,PUNCT,
1437,laquelle,lequel,lequel,9,laquelle,104019,Qux,Qux,C/V\.'C/V\.C/(e)\,PRON,
1438,estoit,être,être,3,estoit,104019,Vfin,Vfin,/V\.'C/V\,VERB,
1439,nommee,nommer,,8,nommee,104019,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
1440,la,le,le,8,la,104019,Det,Det,C/V\,DET,
1441,seconde,second,,8,seconde,104020,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
1442,Athenes,Athènes,,6,athenes,104020,N,N,/V\.'C/V\.C/e\,PROPN,
1443,.,.,,9,.,104020,Pnc,Pnc,,PUNCT,
1444,Adont,adonc,adonc,9,adont,104020,Adv,Adv,/V\.'C/V\,ADV,
1445,acompli,accomplir,,9,acompli,104020,Vpp,Vpp,/V\.C/V\.'C/V\,VERB,
1446,le,le,le,8,le,104020,Det,Det,C/(e)\,DET,
1447,traveil,travail,,9,traveil,104020,N,N,C/V\.'C/V\,NOUN,
1448,d',de,de,9,d',104020,Pre,Pre,C/\,ADP,
1449,icellui,icelui,cil,2,icellui,104020,Dem,Dem,/V\.C/e\.'C/V\,DET,
1450,chemin,chemin,,8,chemin,104020,N,N,C/V\.'C/V\,NOUN,
1451,",",",",,9,",",104020,Pnc,Pnc,,PUNCT,
1452,reposant,reposer,,9,reposant,104020,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
1453,les,le,le,8,les,104021,Det,Det,C/V\,DET,
1454,membres,membre,,8,membres,104021,N,N,'C/V\.C/e\,NOUN,
1455,traveilliez,travailler,,9,traveilliez,104021,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB,
1456,",",",",,9,",",104021,Pnc,Pnc,,PUNCT,
1457,pourpensoie,pourpenser,pourpenser,9,pourpensoie,104021,Vfin,Vfin,C/V\.C/V\.'C/V\./(e)\,VERB,
1458,comment,comment,comment,8,comment,104021,Qux,Qux,C/V\.'C/V\,ADV,
1459,et,et,et,8,et,104021,Crd,Crd,/V\,CCONJ,
1460,par,par,par,8,par,104021,Pre,Pre,C/V\,ADP,
1461,quel,quel,quel,9,quel,104021,Qux,Qux,C/V\,DET,
1462,voye,voie,,8,voye,104021,N,N,'C/V\./(e)\,NOUN,
1463,peusse,pouvoir,pouvoir2,9,peusse,104022,Vfin,Vfin,C/(V)\.'/V\.C/(e)\,VERB,
1464,attaindre,atteindre,atteindre,9,attaindre,104022,Vinf,Vinf,/V\.'C/V\.C/(e)\,VERB,
1465,a,à,à,8,a,104022,Pre,Pre,/V\,ADP,
1466,l',le,le,9,l',104022,Det,Det,C/\,DET,
1467,acointance,accointance,,9,acointance,104022,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN,
1468,de,de,de,8,de,104022,Pre,Pre,C/(e)\,ADP,
1469,ladicte,ledit,ledit,4,ladicte,104022,Dem,Dem,C/V\.'C/V\.C/(e)\,DET,
1470,princesse,princesse,,9,princesse,104022,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1471,.,.,,9,.,104022,Pnc,Pnc,,PUNCT,
1472,Mais,mais,mais,8,mais,104022,Crd,Crd,C/V\,CCONJ,
1473,comme,comme,comme,9,comme,104022,Sub,Sub,'C/V\.C/(e)\,SCONJ,
1474,trop,trop,trop,8,trop,104023,Adv,Adv,C/V\,ADV,
1475,joeune,jeune,,9,joeune,104023,Adj,Adj,'C/V\.C/(e)\,NOUN,
1476,encore,encore,encore,9,encore,104023,Adv,Adv,/V\.'C/V\.C/(e)\,ADV,
1477,fusse,être,être,9,fusse,104023,Vfin,Vfin,'C/V\.C/(e)\,VERB,
1478,",",",",,9,",",104023,Pnc,Pnc,,PUNCT,
1479,ne,ne,ne,8,ne,104023,Neg,Neg$$,C/(e)\,ADV,
1480,me,me,me,5,me,104023,Prn,Prn$$,C/(e)\,PRON,
1481,savoie,savoir,savoir,8,savoie,104023,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB,
1482,appliquer,appliquer,,9,appliquer,104023,Vinf,Vinf,/V\.C/V\.'C/V\,VERB,
1483,ne,ne,ne2,8,ne,104023,Crd,Crd,C/(e)\,CCONJ,
1484,mes,mais,mais,8,més,104023,Adv,Adv,C/V\,ADV,
1485,a,à,à,8,a,104023,Pre,Pre,/V\,ADP,
1486,apprendre,apprendre,apprendre,9,apprendre,104023,Vinf,Vinf,/V\.'C/V\.C/(e)\,VERB,
1487,le,le,le,8,le,104024,Det,Det,C/(e)\,DET,
1488,langaige,langage,,9,langaige,104024,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1489,different,différent,,8,different,104024,Adj,Adj,C/V\.C/V\.'C/V\,VERB,
1490,d',de,de,9,d',104024,Pre,Pre,C/\,ADP,
1491,icellui,cil,cil,6,icellui,104024,Dem,Dem,/V\.C/e\.'C/V\,PRON,
1492,de,de,de,8,de,104024,Pre,Pre,C/(e)\,ADP,
1493,mes,mon,mon,7,mes,104024,Det,Det,C/V\,DET,
1494,parens,parent,,8,parens,104024,N,N,C/V\.'C/V\,NOUN,
1495,;,;,,9,;,104024,Pnc,Pnc,,PUNCT,
1496,neantmoins,néanmoins,néanmoins,9,neantmoins,104024,Adv,Adv,C/(V)\./V\.'C/V\,ADV,
1497,selon,selon,selon,9,selon,104024,PrA,PrA,C/V\.'C/V\,ADP,
1498,la,le,le,8,la,104024,Det,Det,C/V\,DET,
1499,simplece,simplesse,,9,simplece,104025,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1500,de,de,de,8,de,104025,Pre,Pre,C/(e)\,ADP,
1501,mes,mon,mon,7,mes,104025,Det,Det,C/V\,DET,
1502,sens,sens,,8,sens,104025,N,N,C/V\,NOUN,
1503,non,non,ne,8,non,104025,Neg,Neg,C/V\,ADV,
1504,encore,encore,encore,9,encore,104025,Adv,Adv,/V\.'C/V\.C/(e)\,ADV,
1505,du,de.le,de.le,8,du,104025,Pre+Det,Pre+Det,C/V\,ADP.DET,
1506,tout,tout,tout,8,tout,104025,QIs,QIs,C/V\,PRON,
1507,parcreuz,parcroître,parcroître,6,parcreuz,104025,Vpp,Vpp,C/V\.C/(V)\.'/V\,VERB,
1508,",",",",,9,",",104025,Pnc,Pnc,,PUNCT,
1509,m',me,me,5,m',104025,Prn,Prn$$,C/\,PRON,
1510,informoie,informer,,9,informoie,104025,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,VERB,
1511,adés,adès,adès,9,adés,104025,Adv,Adv,/V\.'C/V\,ADV,
1512,des,de.le,de.le,8,des,104026,Pre+Det,Pre+Det,C/V\,ADP.DET,
1513,coustumes,coutume,,9,coustumes,104026,N,N,C/V\.'C/V\.C/e\,NOUN,
1514,",",",",,9,",",104026,Pnc,Pnc,,PUNCT,
1515,manieres,manière,,8,manieres,104026,N,N,C/V\.'C/V\.C/e\,NOUN,
1516,et,et,et,8,et,104026,Crd,Crd,/V\,CCONJ,
1517,condicions,condition,,9,condicions,104026,N,N,C/V\.C/V\.C/{V}\.'/V\,NOUN,
1518,de,de,de,8,de,104026,Pre,Pre,C/(e)\,ADP,
1519,ladicte,ledit,ledit,4,ladicte,104026,Dem,Dem,C/V\.'C/V\.C/(e)\,DET,
1520,dame,dame,,8,dame,104026,N,N,'C/V\.C/(e)\,NOUN,
1521,.,.,,9,.,104026,Pnc,Pnc,,PUNCT,
1522,Et,et,et,8,et,104026,Crd,Crd,/V\,CCONJ,
1523,comme,comme,comme,9,comme,104026,Sub,Sub,'C/V\.C/(e)\,SCONJ,
1524,ainsi,ainsi,ainsi,9,ainsi,104027,Adv,Adv,/V\.'C/V\,ADV,
1525,je,je,je,9,je,104027,Prn,Prn$,C/(e)\,PRON,
1526,le,le,le,7,le,104027,Prn,Prn$$,C/(e)\,PRON,
1527,continuasse,continuer,continuer,9,continuasse,104027,Vfin,Vfin,C/V\.C/V\.C/V\.'C/V\.C/(e)\,VERB,
1528,par,par,par,8,par,104027,Pre,Pre,C/V\,ADP,
1529,l',le,le,9,l',104027,Det,Det,C/\,DET,
1530,espace,espace,,8,espace,104027,N,N,/V\.'C/V\.C/(e)\,NOUN,
1531,de,de,de,8,de,104027,Pre,Pre,C/(e)\,ADP,
1532,plusieurs,plusieurs,plusieurs,9,plusieurs,104027,QIs,QIs,C/V\.'C/V\,DET,
1533,ans,an,,9,ans,104027,N,N,/V\,NOUN,
1534,",",",",,9,",",104027,Pnc,Pnc,,PUNCT,
1535,croiscent,croître,croître,9,croiscent,104027,Vfin,Vfin,'C/V\.C/e\,VERB,
1536,ma,mon,mon,7,ma,104027,Det,Det,C/V\,DET,
1537,retentive,rétentive,,8,retentive,104028,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
1538,",",",",,9,",",104028,Pnc,Pnc,,PUNCT,
1539,je,je,je,9,je,104028,Prn,Prn$,C/(e)\,PRON,
1540,fus,être,être,3,fus,104028,Vfin,Vfin,C/V\,VERB,
1541,informee,informer,,9,informee,104028,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,VERB,
1542,de,de,de,8,de,104028,Pre,Pre,C/(e)\,ADP,
1543,la,le,le,8,la,104028,Det,Det,C/V\,DET,
1544,haute,haut,haut,9,haute,104028,Adj,Adj,'C/V\.C/(e)\,ADJ,
1545,poissance,puissance,,9,poissance,104028,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1546,et,et,et,8,et,104028,Crd,Crd,/V\,CCONJ,
1547,seignorie,seigneurie,,8,seignorie,104028,N,N,C/V\.C/V\.'C/V\./(e)\,NOUN,
1548,d',de,de,9,d',104028,Pre,Pre,C/\,ADP,
1549,icelle,cil,cil,6,icelle,104028,Dem,Dem,/V\.'C/V\.C/(e)\,PRON,
1550,;,;,,9,;,104028,Pnc,Pnc,,PUNCT,
1551,de,de,de,8,de,104029,Pre,Pre,C/(e)\,ADP,
1552,laquelle,lequel,lequel,9,laquelle,104029,Qux,Qux,C/V\.'C/V\.C/(e)\,DET,
1553,",",",",,9,",",104029,Pnc,Pnc,,PUNCT,
1554,pour,pour,pour,9,pour,104029,Pre,Pre,C/V\,ADP,
1555,eschever,esquiver,esquiver,3,eschever,104029,Vinf,Vinf,/V\.C/e\.'C/V\,VERB,
1556,prolixité,prolixité,,6,prolixité,104029,N,N,C/V\.C/V\.C/V\.'C/V\,NOUN,
1557,",",",",,9,",",104029,Pnc,Pnc,,PUNCT,
1558,en,en,en,8,en,104029,Pre,Pre,/V\,ADP,
1559,brief,bref,,9,brief,104029,Adj,Adj,C/V\,NOUN,
1560,je,je,je,9,je,104029,Prn,Prn$,C/(e)\,PRON,
1561,tesmoingne,témoigner,,9,tesmoingne,104029,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB,
1562,pour,pour,pour,9,pour,104029,Pre,Pre,C/V\,ADP,
1563,verité,vérité,,9,verité,104030,N,N,C/V\.C/V\.'C/V\,NOUN,
1564,sans,sans,sans,8,sans,104030,Pre,Pre,C/V\,ADP,
1565,adjoustement,ajoutement,,9,adjoustement,104030,N,N,/V\.C/V\.C/e\.'C/V\,NOUN,
1566,de,de,de,8,de,104030,Pre,Pre,C/(e)\,ADP,
1567,mençonge,mensonge,,9,mençonge,104030,N,N,C/V\.'C/V\.C/(e)\,NOUN,
1568,que,que,que,9,que,104030,Sub,Sub,C/(e)\,SCONJ,
1569,sa,son,son4,7,sa,104030,Det,Det,C/V\,DET,
1570,contree,contrée,,9,contree,104030,N,N,C/V\.'C/V\./(e)\,NOUN,
1571,m',me,me,5,m',104030,Prn,Prn$$,C/\,PRON,
1572,apparu,apparoir,aparoir|apparaître,3,apparu,104030,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
1573,glorieuse,glorieux,,9,glorieuse,104030,Adj,Adj,C/V\.C/{V}\.'/V\.C/(e)\,ADJ,
1574,de,de,de,8,de,104031,Pre,Pre,C/(e)\,ADP,
1575,nom,nom,,8,nom,104031,N,N,C/V\,NOUN,
1576,",",",",,9,",",104031,Pnc,Pnc,,PUNCT,
1577,fertille,fertile,,-10,fertille,104031,Adj,Adj,C/V\.'C/V\.C/(e)\,NOUN,
1578,de,de,de,8,de,104031,Pre,Pre,C/(e)\,ADP,
1579,fruis,fruit,,8,fruis,104031,N,N,C/V\,NOUN,
1580,",",",",,9,",",104031,Pnc,Pnc,,PUNCT,
1581,abondant,abonder,,8,abondant,104031,Vprs,Vprs,/V\.C/V\.'C/V\,VERB,
1582,en,en,en,8,en,104031,Pre,Pre,/V\,ADP,
1583,richesces,richesse,,9,richesces,104031,N,N,C/V\.'C/V\.C/e\,NOUN,
1584,",",",",,9,",",104031,Pnc,Pnc,,PUNCT,
1585,grande,grand,grand,9,grande,104031,Adj,Adj,'C/V\.C/(e)\,ADJ,
1586,et,et,et,8,et,104031,Crd,Crd,/V\,CCONJ,
