wd_id,line_id,linewd,word,lemma,lemma_gold,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos
1185,185,7,soyons,être,être,9,soyons,209,Vfin,Vfin,C/V\.'C/V\,VERB
1186,186,1,de,de,de,8,de,210,Pre,Pre,C/(e)\,ADP
1187,186,2,trouver,trouver,trouver,9,trouver,210,Vinf,Vinf,C/V\.'C/V\,VERB
1188,186,3,vivres,vivre2,vivre,9,vivres,210,N,N,'C/V\.C/e\,NOUN
1189,186,4,sur,sur,sur,8,sur,210,PrA,PrA,C/V\,ADP
1190,186,5,les,le,le,8,les,210,Det,Det,C/V\,DET
1191,186,6,champs,,champ,3,champs,210,N,N,C/V\,NOUN
1192,186,7,.,,.,9,.,210,Pnc,Pnc,,PUNCT
1193,187,1,certes,certes,certes,8,certes,211,Adv,Adv,'C/V\.C/e\,ADV
1194,187,2,",",,",",9,",",211,Pnc,Pnc,,PUNCT
1195,187,3,nous,nous,nous,8,nous,211,Prn,Prn$,C/V\,PRON
1196,187,4,serons,être,être,3,serons,211,Vfin,Vfin,C/V\.'C/V\,VERB
1197,187,5,bien,bien,bien,9,bien,211,Adv,Adv,C/V\,ADV
1198,187,6,meschans,méchoir,méchant,4,meschans,211,Adj,Adj,C/V\.'C/V\,ADJ
1199,187,7,",",,",",9,",",211,Pnc,Pnc,,PUNCT
1200,188,1,se,si3,si,0,se,212,Sub,Sub,C/(e)\,SCONJ
1201,188,2,ne,ne,ne,8,ne,212,Neg,Neg$$,C/(e)\,ADV
1202,188,3,pouons,pouvoir2,pouvoir,9,pouons,212,Vfin,Vfin,C/V\.'C/V\,VERB
1203,188,4,gaigner,gagner,gagner,9,gaigner,212,Vinf,Vinf,C/V\.'C/V\,VERB
1204,188,5,pour,pour,pour,9,pour,212,Pre,Pre,C/V\,ADP
1205,188,6,vivre,vivre,vivre,8,vivre,212,Vinf,Vinf,'C/V\.C/(e)\,VERB
1206,188,7,.,,.,9,.,212,Pnc,Pnc,,PUNCT
1207,189,1,il,il,il,9,il,213,Prn,Prn$,/V\,PRON
1208,189,2,est,être,être,3,est,213,Vfin,Vfin,/V\,VERB
1209,189,3,temps,,temps,9,temps,213,N,N,C/V\,NOUN
1210,189,4,que,que,que,9,que,213,Sub,Sub,C/(e)\,SCONJ
1211,189,5,l',le,le,4,l',213,Det,Det,C/\,DET
1212,189,6,en,on,en,5,en,213,Prn,Prn$,/V\,PRON
1213,189,7,se,se,se,3,se,213,Prn,Prn$$,C/(e)\,PRON
1214,189,8,delivre,,délivrer,8,delivre,213,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
1215,189,9,.,,.,9,.,213,Pnc,Pnc,,PUNCT
1216,190,1,je,je,je,9,je,214,Prn,Prn$,C/(e)\,PRON
1217,190,2,suis,être,être,3,suis,214,Vfin,Vfin,C/V\,VERB
1218,190,3,prest,,prêt,8,prest,214,Adj,Adj,C/V\,ADJ
1219,190,4,.,,.,9,.,214,Pnc,Pnc,,PUNCT
1220,190,5,|,,|,0,|,214,Pnc,Pnc,,PUNCT
1221,190,6,et,et,et,8,et,214,Crd,Crd,/V\,CCONJ
1222,190,7,moy,moi,moi,8,moy,214,Prn,Prn,C/V\,PRON
1223,190,8,tout,tout,tout,8,tout,214,QIs,QIs,C/V\,ADV
1224,190,9,empoint,,empoint,3,empoint,214,Adj,Adj,/V\.'C/V\,ADJ
1225,190,10,.,,.,9,.,214,Pnc,Pnc,,PUNCT
1226,191,1,nous,nous,nous,8,nous,215,Prn,Prn$,C/V\,PRON
1227,191,2,tardons,,tarder,9,tardons,215,Vfin,Vfin,C/V\.'C/V\,VERB
1228,191,3,trop,trop,trop,8,trop,215,Adv,Adv,C/V\,ADV
1229,191,4,.,,.,9,.,215,Pnc,Pnc,,PUNCT
1230,191,5,|,,|,0,|,215,Pnc,Pnc,,PUNCT
1231,191,6,gens,,gent,3,gens,215,N,N,C/V\,NOUN
1232,191,7,pour,pour,pour,9,pour,215,Pre,Pre,C/V\,ADP
1233,191,8,poursuivre,poursuivre,poursuivre,9,poursuivre,215,Vinf,Vinf,C/V\.'C/V\.C/(e)\,VERB
1234,191,9,.,,.,9,.,215,Pnc,Pnc,,PUNCT
1235,192,1,il,il,il,9,il,216,Prn,Prn$,/V\,PRON
1236,192,2,est,être,être,3,est,216,Vfin,Vfin,/V\,VERB
1237,192,3,temps,,temps,9,temps,216,N,N,C/V\,NOUN
1238,192,4,que,que,que,9,que,216,Sub,Sub,C/(e)\,SCONJ
1239,192,5,l',le,le,4,l',216,Det,Det,C/\,DET
1240,192,6,en,on,on,5,en,216,Prn,Prn$,/V\,PRON
1241,192,7,se,se,se,3,se,216,Prn,Prn$$,C/(e)\,PRON
1242,192,8,delivre,,délivrer,8,delivre,216,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
1243,192,9,.,,.,9,.,216,Pnc,Pnc,,PUNCT
1244,193,1,partons,partir,partir,9,partons,217,Vfin,Vfin,C/V\.'C/V\,VERB
1245,193,2,;,,;,9,;,217,Pnc,Pnc,,PUNCT
1246,193,3,il,il,il,9,il,217,Prn,Prn$,/V\,PRON
1247,193,4,ne,ne,ne,8,ne,217,Neg,Neg$$,C/(e)\,ADV
1248,193,5,me,me,me,5,me,217,Prn,Prn$$,C/(e)\,PRON
1249,193,6,fault,faillir,falloir,3,fault,217,Vfin,Vfin,C/V\,VERB
1250,193,7,que,que,que,9,que,217,Sub,Sub,C/(e)\,SCONJ
1251,193,8,suivre,suivre,suivre,9,suivre,217,Vinf,Vinf,'C/V\.C/(e)\,VERB
1252,193,9,.,,.,9,.,217,Pnc,Pnc,,PUNCT
1253,194,1,quel,quel,quel,9,quel,218,Qux,Qux,C/V\,DET
1254,194,2,ordonnance,,ordonnance,9,ordonnance,218,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
1255,194,3,!,,!,9,!,218,Pnc,Pnc,,PUNCT
1256,194,4,|,,|,-10,|,218,Pnc,Pnc,,PUNCT
1257,194,5,c',ce,ce,8,c',218,Prn,Prn,C/\,PRON
1258,194,6,est,être,être,3,est,218,Vfin,Vfin,/V\,VERB
1259,194,7,le,le,le,8,le,218,Det,Det,C/(e)\,DET
1260,194,8,point,,point,8,point,218,N,N,C/V\,NOUN
1261,194,9,.,,.,9,.,218,Pnc,Pnc,,PUNCT
1262,195,1,il,il,il,9,il,219,Prn,Prn$,/V\,PRON
1263,195,2,est,être,être,3,est,219,Vfin,Vfin,/V\,VERB
1264,195,3,temps,,temps,9,temps,219,N,N,C/V\,NOUN
1265,195,4,que,que,que,9,que,219,Sub,Sub,C/(e)\,SCONJ
1266,195,5,l',le,le,4,l',219,Det,Det,C/\,DET
1267,195,6,en,on,on,5,en,219,Prn,Prn$,/V\,PRON
1268,195,7,se,se,se,3,se,219,Prn,Prn$$,C/(e)\,PRON
1269,195,8,delivre,,délivrer,8,delivre,219,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
1270,195,9,.,,.,9,.,219,Pnc,Pnc,,PUNCT
1271,196,1,je,je,je,9,je,220,Prn,Prn$,C/(e)\,PRON
1272,196,2,suis,être,être,3,suis,220,Vfin,Vfin,C/V\,VERB
1273,196,3,prest,,prêt,8,prest,220,Adj,Adj,C/V\,ADJ
1274,196,4,.,,.,9,.,220,Pnc,Pnc,,PUNCT
1275,196,5,|,,|,0,|,220,Pnc,Pnc,,PUNCT
1276,196,6,et,et,et,8,et,220,Crd,Crd,/V\,CCONJ
1277,196,7,moy,moi,moi,8,moy,220,Prn,Prn,C/V\,PRON
1278,196,8,tout,tout,tout,8,tout,220,QIs,QIs,C/V\,ADV
1279,196,9,en,en,en,8,en,220,Pre,Pre,/V\,ADP
1280,196,10,point,poindre,point,8,point,220,N,N,C/V\,NOUN
1281,196,11,.,,.,9,.,220,Pnc,Pnc,,PUNCT
1282,197,1,mon,mon,mon,7,mon,221,Det,Det,C/V\,DET
1283,197,2,ordonnance,,ordonnance,9,ordonnance,221,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
1284,197,3,il,il,il,9,il,221,Prn,Prn$,/V\,PRON
1285,197,4,ne,ne,ne,8,ne,221,Neg,Neg$$,C/(e)\,ADV
1286,197,5,fault,faillir,falloir,3,fault,221,Vfin,Vfin,C/V\,VERB
1287,197,6,point,point2,point,8,point,221,Neg,Neg,C/V\,ADV
1288,198,1,hucher,,hucher,8,hucher,222,Vinf,Vinf,C/V\.'C/V\,VERB
1289,198,2,trois,trois,trois,8,trois,222,QIs,QIs,C/V\,NUM
1290,198,3,fois,,fois,3,fois,222,N,N,C/V\,NOUN
1291,198,4,;,,;,9,;,222,Pnc,Pnc,,PUNCT
1292,198,5,tousjours,toujours,toujours,9,tousjours,222,Adv,Adv,C/V\.'C/V\,ADV
1293,198,6,est,être,être,3,est,222,Vfin,Vfin,/V\,VERB
1294,198,7,preste,,prêt,3,preste,222,Adj,Adj,'C/V\.C/(e)\,ADJ
1295,199,1,en,en,en,8,en,223,Pre,Pre,/V\,ADP
1296,199,2,tous,tout,tous,8,tous,223,QIs,QIs,C/V\,DET
1297,199,3,les,le,le,8,les,223,Det,Det,C/V\,DET
1298,199,4,lieux,,lieu,3,lieux,223,N,N,C/V\,NOUN
1299,199,5,ou,où,où,8,ou,223,Qux,Qux,/V\,PRON
1300,199,6,el,elle,il,3,el,223,Prn,Prn$,/V\,PRON
1301,199,7,se,se,se,3,se,223,Prn,Prn$$,C/(e)\,PRON
1302,199,8,joinct,joindre,joindre,9,joinct,223,Vfin,Vfin,C/V\,VERB
1303,199,9,.,,.,9,.,223,Pnc,Pnc,,PUNCT
1304,200,1,tant,tant,tant,8,tant,224,QIs,QIs,C/V\,ADV
1305,200,2,fouldroie,,foudrer,0,fouldroie,224,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB
1306,200,3,comme,comme,comme,9,comme,224,Sub,Sub,'C/V\.C/(e)\,SCONJ
1307,200,4,tempeste,,tempête,8,tempeste,224,N,N,C/V\.'C/V\.C/(e)\,NOUN
1308,200,5,.,,.,9,.,224,Pnc,Pnc,,PUNCT
1309,201,1,trescher,,cher,8,trescher,225,Adj,Adj,C/V\.'C/V\,ADJ
1310,201,2,seigneur,,seigneur,8,seigneur,225,N,N,C/V\.'C/V\,NOUN
1311,201,3,",",,",",9,",",225,Pnc,Pnc,,PUNCT
1312,201,4,plus,plus,plus,8,plus,225,Adv,Adv,C/V\,ADV
1313,201,5,rien,rien,rien,9,rien,225,N,N,C/V\,PRON
1314,201,6,ne,ne,ne,8,ne,225,Neg,Neg$$,C/(e)\,ADV
1315,201,7,reste,rester,rester,3,reste,225,Vfin,Vfin,'C/V\.C/(e)\,VERB
1316,201,8,;,,;,9,;,225,Pnc,Pnc,,PUNCT
1317,202,1,tout,tout,tout,8,tout,226,QIs,QIs,C/V\,ADV
1318,202,2,est,être,être,3,est,226,Vfin,Vfin,/V\,VERB
1319,202,3,prest,,prêt,8,prest,226,Adj,Adj,C/V\,ADJ
1320,202,4,en,en,en,8,en,226,Pre,Pre,/V\,ADP
1321,202,5,belle,beau,beau,8,belle,226,Adj,Adj,'C/V\.C/(e)\,ADJ
1322,202,6,ordonnance,,ordonnance,9,ordonnance,226,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
1323,202,7,.,,.,9,.,226,Pnc,Pnc,,PUNCT
1324,203,1,quant,quand,quand,8,quant,227,Sub,Sub,C/V\,SCONJ
1325,203,2,seroit,être,être,3,seroit,227,Vfin,Vfin,C/V\.'C/V\,VERB
1326,203,3,pour,pour,pour,9,pour,227,Pre,Pre,C/V\,ADP
1327,203,4,faire,faire,faire,9,faire,227,Vinf,Vinf,'C/V\.C/(e)\,VERB
1328,203,5,enqueste,,enquête,8,enqueste,227,N,N,/V\.'C/V\.C/(e)\,NOUN
1329,204,1,de,de,de,8,de,228,Pre,Pre,C/(e)\,ADP
1330,204,2,tout,tout,tout,7,tout,228,QIs,QIs,C/V\,DET
1331,204,3,le,le,le,8,le,228,Det,Det,C/(e)\,DET
1332,204,4,monde,,monde,8,monde,228,N,N,'C/V\.C/(e)\,NOUN
1333,204,5,",",,",",9,",",228,Pnc,Pnc,,PUNCT
1334,204,6,habondance,,abondance,9,habondance,228,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
1335,205,1,de,de,de,8,de,229,Pre,Pre,C/(e)\,ADP
1336,205,2,peuple,,peuple,8,peuple,229,N,N,'C/V\.C/(e)\,NOUN
1337,205,3,avez,avoir,avoir,8,avez,229,Vfin,Vfin,/V\.'C/V\,VERB
1338,205,4,en,en,en,8,en,229,Pre,Pre,/V\,ADP
1339,205,5,affluance,,affluence,6,affluance,229,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
1340,205,6,",",,",",9,",",229,Pnc,Pnc,,PUNCT
1341,206,1,que,que,que,9,que,230,Sub,Sub,C/(e)\,SCONJ
1342,206,2,c',ce,ce,8,c',230,Prn,Prn,C/\,PRON
1343,206,3,est,être,être,3,est,230,Vfin,Vfin,/V\,VERB
1344,206,4,chose,,chose,8,chose,230,N,N,'C/V\.C/(e)\,NOUN
1345,206,5,moult,moult,moult,8,moult,230,QIs,QIs,C/V\,ADV
1346,206,6,merveilleuse,,merveilleux,9,merveilleuse,230,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
1347,206,7,.,,.,9,.,230,Pnc,Pnc,,PUNCT
1348,207,1,holofernés,,Holopherne,-10,holofernés,231,N,N,C/V\.C/V\.C/V\.'C/V\,PROPN
1349,207,2,",",,",",9,",",231,Pnc,Pnc,,PUNCT
1350,207,3,nostre,notre,notre,7,nostre,231,Det,Det,'C/V\.C/(e)\,DET
1351,207,4,puissance,,puissance,9,puissance,231,N,N,C/V\.'C/V\.C/(e)\,NOUN
1352,208,1,par,par,par,8,par,232,Pre,Pre,C/V\,ADP
1353,208,2,tout,tout,tout,8,tout,232,QIs,QIs,C/V\,PRON
1354,208,3,est,être,être,3,est,232,Vfin,Vfin,/V\,VERB
1355,208,4,monstree,montrer,montrer,8,monstree,232,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB
1356,208,5,vertueuse,,vertueux,9,vertueuse,232,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
1357,208,6,.,,.,9,.,232,Pnc,Pnc,,PUNCT
1358,209,1,ceste,cist,cist,3,ceste,233,Dem,Dem,'C/V\.C/(e)\,DET
1359,209,2,terre,,terre,8,terre,233,N,N,'C/V\.C/(e)\,NOUN
1360,209,3,je,je,je,9,je,233,Prn,Prn$,C/(e)\,PRON
1361,209,4,tien,tenir,tenir,8,tien,233,Vfin,Vfin,C/V\,VERB
1362,209,5,eureuse,,heureux,9,eureuse,233,Adj,Adj,/(V)\./V\.'C/V\.C/(e)\,ADJ
1363,210,1,d',de,de,9,d',234,Pre,Pre,C/\,ADP
1364,210,2,avoir,avoir,avoir,8,avoir,234,Vinf,Vinf,/V\.'C/V\,VERB
1365,210,3,prince,,prince,8,prince,234,N,N,'C/V\.C/(e)\,NOUN
1366,210,4,si,si4,si,8,si,234,Adv,Adv,C/V\,ADV
1367,210,5,sumptueux,,somptueux,9,sumptueux,234,Adj,Adj,C/V\.C/V\.'C/V\,ADJ
1368,210,6,.,,.,9,.,234,Pnc,Pnc,,PUNCT
1369,211,1,province,,province,9,province,235,N,N,C/V\.'C/V\.C/(e)\,NOUN
1370,211,2,tresvictorieuse,,victorieux,-10,tresvictorieuse,235,Adj,Adj,C/V\.C/V\.C/V\.C/{V}\.'/V\.C/(e)\,ADJ
1371,212,1,d',de,de,9,d',236,Pre,Pre,C/\,ADP
1372,212,2,avoir,avoir,avoir,8,avoir,236,Vinf,Vinf,/V\.'C/V\,VERB
1373,212,3,chef,,chef,9,chef,236,N,N,C/V\,NOUN
1374,212,4,si,si4,si,8,si,236,Adv,Adv,C/V\,ADV
1375,212,5,victorieux,,victorieux,9,victorieux,236,Adj,Adj,C/V\.C/V\.C/{V}\.'/V\,ADJ
1376,212,6,!,,!,9,!,236,Pnc,Pnc,,PUNCT
1377,213,1,magnifique,,magnifique,9,magnifique,237,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
1378,213,2,et,et,et,8,et,237,Crd,Crd,/V\,CCONJ
1379,213,3,tresglorieux,,glorieux,6,tresglorieux,237,Adj,Adj,C/V\.C/V\.C/{V}\.'/V\,ADJ
1380,214,1,sur,sur,sur,8,sur,238,PrA,PrA,C/V\,ADP
1381,214,2,tous,tout,tous,8,tous,238,QIs,QIs,C/V\,DET
1382,214,3,vivans,vivre,vivant,8,vivans,238,N,N,C/V\.'C/V\,NOUN
1383,214,4,est,être,être,3,est,238,Vfin,Vfin,/V\,VERB
1384,214,5,nostre,notre,notre,7,nostre,238,Det,Det,'C/V\.C/(e)\,DET
1385,214,6,nom,,nom,8,nom,238,N,N,C/V\,NOUN
1386,214,7,",",,",",9,",",238,Pnc,Pnc,,PUNCT
1387,215,1,car,car,car,8,car,239,Crd,Crd,C/V\,CCONJ
1388,215,2,en,en,en,8,en,239,Pre,Pre,/V\,ADP
1389,215,3,noz,notre,notre,7,noz,239,Det,Det,C/V\,DET
1390,215,4,faiz,,fait,3,faiz,239,N,N,C/V\,NOUN
1391,215,5,sommes,être,être,3,sommes,239,Vfin,Vfin,'C/V\.C/e\,VERB
1392,215,6,eureux,,heureux,9,eureux,239,Adj,Adj,/(V)\./V\.'C/V\,ADJ
1393,215,7,;,,;,9,;,239,Pnc,Pnc,,PUNCT
1394,216,1,par,par,par,8,par,240,Pre,Pre,C/V\,ADP
1395,216,2,quoy,que,quoi,8,quoy,240,Qux,Qux,C/V\,PRON
1396,216,3,avons,avoir,avoir,9,avons,240,Vfin,Vfin,/V\.'C/V\,VERB
1397,216,4,par,par,par,8,par,240,Pre,Pre,C/V\,ADP
1398,216,5,tout,tout,tout,8,tout,240,QIs,QIs,C/V\,PRON
1399,216,6,regnom,,renom,2,regnom,240,N,N,C/V\.'C/V\,NOUN
1400,216,7,.,,.,9,.,240,Pnc,Pnc,,PUNCT
1401,217,1,senechal,,sénéchal,9,senechal,241,N,N,C/V\.C/V\.'C/V\,NOUN
1402,217,2,",",,",",9,",",241,Pnc,Pnc,,PUNCT
1403,217,3,estes,être,être,3,estes,241,Vfin,Vfin,'/V\.C/e\,VERB
1404,217,4,vous,vous,vous,8,vous,241,Prn,Prn%,C/V\,PRON
1405,217,5,prest,,prêt,8,prest,241,Adj,Adj,C/V\,ADJ
1406,217,6,?,,?,9,?,241,Pnc,Pnc,,PUNCT
1407,217,7,|,,|,-10,|,241,Pnc,Pnc,,PUNCT
1408,217,8,non,non,non,5,non,241,NVP,NVP,C/V\,ADV
1409,217,9,.,,.,9,.,241,Pnc,Pnc,,PUNCT
1410,218,1,quoy,que,quoi,8,quoy,242,Qux,Qux,C/V\,PRON
1411,218,2,",",,",",9,",",242,Pnc,Pnc,,PUNCT
1412,218,3,tenez,tenir,tenir,9,tenez,242,Vfin,Vfin,C/V\.'C/V\,VERB
1413,218,4,vous,vous,vous,8,vous,242,Prn,Prn%,C/V\,PRON
1414,218,5,le,le,le,8,le,242,Det,Det,C/(e)\,DET
1415,218,6,pié,,pied,8,pié,242,N,N,C/V\,NOUN
1416,218,7,derriere,derrière,derrière,8,derriere,242,PrA,PrA,C/V\.'C/V\.C/(e)\,ADV
1417,218,8,?,,?,9,?,242,Pnc,Pnc,,PUNCT
1418,219,1,voulentiers,volentiers,volontiers,9,voulentiers,243,Adv,Adv,C/V\.C/V\.'C/V\,ADV
1419,219,2,on,on,on,8,on,243,Prn,Prn$,/V\,PRON
1420,219,3,se,se,se,3,se,243,Prn,Prn$$,C/(e)\,PRON
1421,219,4,tire,,tirer,8,tire,243,Vfin,Vfin,'C/V\.C/(e)\,VERB
1422,219,5,arriere,arrière,arrière,8,arriere,243,PrA,PrA,/V\.'C/V\.C/(e)\,ADV
1423,220,1,des,de.le,de.le,8,des,244,Pre+Det,Pre+Det,C/V\,ADP.DET
1424,220,2,grans,grand,grand,9,grans,244,Adj,Adj,C/V\,ADJ
1425,220,3,coups,,coup,9,coups,244,N,N,C/V\,NOUN
1426,220,4,",",,",",9,",",244,Pnc,Pnc,,PUNCT
1427,220,5,quant,quand,quand,8,quant,244,Sub,Sub,C/V\,SCONJ
1428,220,6,il,il,il,9,il,244,Prn,Prn$,/V\,PRON
1429,220,7,y,y2,y,3,y,244,Prn,Prn$$,/V\,PRON
1430,220,8,a,avoir,avoir,8,a,244,Vfin,Vfin,/V\,VERB
1431,220,9,presse,,presse,3,presse,244,N,N,'C/V\.C/(e)\,NOUN
1432,220,10,.,,.,9,.,244,Pnc,Pnc,,PUNCT
1433,221,1,holofernés,,Holopherne,-10,holofernés,245,N,N,C/V\.C/V\.C/V\.'C/V\,PROPN
1434,221,2,",",,",",9,",",245,Pnc,Pnc,,PUNCT
1435,221,3,a,à,à,8,a,245,Pre,Pre,/V\,ADP
1436,221,4,qui,qui,qui,3,qui,245,Qux,Qux,C/V\,PRON
1437,221,5,s',se,se,8,s',245,Prn,Prn$$,C/\,PRON
1438,221,6,adresse,,adresser,8,adresse,245,Vfin,Vfin,/V\.'C/V\.C/(e)\,VERB
1439,222,1,ce,cist,ce,9,ce,246,Dem,Dem,C/(e)\,DET
1440,222,2,broquart,,brocart,6,broquart,246,N,N,C/V\.'C/V\,NOUN
1441,222,3,?,,?,9,?,246,Pnc,Pnc,,PUNCT
1442,222,4,|,,|,-10,|,246,Pnc,Pnc,,PUNCT
1443,222,5,ce,ce,ce,9,ce,246,Prn,Prn,C/(e)\,PRON
1444,222,6,n',ne,ne,8,n',246,Neg,Neg$$,C/\,ADV
1445,222,7,est,être,être,3,est,246,Vfin,Vfin,/V\,VERB
1446,222,8,pas,pas,pas,8,pas,246,Neg,Neg,C/V\,ADV
1447,222,9,a,à,à,8,a,246,Pre,Pre,/V\,ADP
1448,222,10,vous,vous,vous,8,vous,246,Prn,Prn,C/V\,PRON
1449,222,11,.,,.,9,.,246,Pnc,Pnc,,PUNCT
1450,223,1,mais,mais,mais,8,mais,247,Crd,Crd,C/V\,CCONJ
1451,223,2,je,je,je,9,je,247,Prn,Prn$,C/(e)\,PRON
1452,223,3,vous,vous,vous,8,vous,247,Prn,Prn$$,C/V\,PRON
1453,223,4,cuydoie,cuider,cuider,9,cuydoie,247,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB
1454,223,5,sur,sur,sur,8,sur,247,PrA,PrA,C/V\,ADP
1455,223,6,tous,tout,tout,8,tous,247,QIs,QIs,C/V\,DET
1456,224,1,le,le,le,8,le,248,Det,Det,C/(e)\,DET
1457,224,2,plus,plus,plus,8,plus,248,Adv,Adv,C/V\,ADV
1458,224,3,prompt,,prompt,9,prompt,248,Adj,Adj,C/V\,ADJ
1459,224,4,.,,.,9,.,248,Pnc,Pnc,,PUNCT
1460,224,5,|,,|,-10,|,248,Pnc,Pnc,,PUNCT
1461,224,6,en,en,en,8,en,248,Pre,Pre,/V\,ADP
1462,224,7,ceste,cist,cist,3,ceste,248,Dem,Dem,'C/V\.C/(e)\,DET
1463,224,8,leçon,,leçon,3,leçon,248,N,N,C/V\.'C/V\,NOUN
1464,225,1,seulement,seulement,seulement,9,seulement,249,Adv,Adv,C/V\.C/e\.'C/V\,ADV
1465,225,2,je,je,je,9,je,249,Prn,Prn$,C/(e)\,PRON
1466,225,3,ne,ne,ne,8,ne,249,Neg,Neg$$,C/(e)\,ADV
1467,225,4,vueil,vouloir,vouloir,8,vueil,249,Vfin,Vfin,C/V\,VERB
1468,225,5,que,que,que,9,que,249,Sub,Sub,C/(e)\,SCONJ
1469,225,6,ung,un,un,9,ung,249,QIs,QIs,/V\,DET
1470,225,7,son,,son,8,son,249,N,N,C/V\,NOUN
1471,226,1,pour,pour,pour,9,pour,250,Pre,Pre,C/V\,ADP
1472,226,2,faire,faire,faire,9,faire,250,Vinf,Vinf,'C/V\.C/(e)\,VERB
1473,226,3,tout,tout,tout,8,tout,250,QIs,QIs,C/V\,PRON
1474,226,4,venir,venir,venir,9,venir,250,Vinf,Vinf,C/V\.'C/V\,VERB
1475,226,5,en,en,en,8,en,250,Pre,Pre,/V\,ADP
1476,226,6,place,,place,8,place,250,N,N,'C/V\.C/(e)\,NOUN
1477,226,7,.,,.,9,.,250,Pnc,Pnc,,PUNCT
1478,227,1,sus,sus,sus,8,sus,251,PrA,PrA,C/V\,ADV
1479,227,2,",",,",",9,",",251,Pnc,Pnc,,PUNCT
1480,227,3,sus,sus,sus,8,sus,251,PrA,PrA,C/V\,ADV
1481,227,4,",",,",",9,",",251,Pnc,Pnc,,PUNCT
1482,227,5,senechal,,sénéchal,9,senechal,251,N,N,C/V\.C/V\.'C/V\,NOUN
1483,227,6,",",,",",9,",",251,Pnc,Pnc,,PUNCT
1484,227,7,qu',que,que,9,qu',251,Sub,Sub,C/\,SCONJ
1485,227,8,on,on,on,8,on,251,Prn,Prn$,/V\,PRON
1486,227,9,desplace,,déplacer,6,desplace,251,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
1487,227,10,!,,!,9,!,251,Pnc,Pnc,,PUNCT
1488,228,1,faictes,faire,faire,9,faictes,252,Vfin,Vfin,'C/V\.C/e\,VERB
1489,228,2,devoir,devoir,devoir,8,devoir,252,N,N,C/V\.'C/V\,NOUN
1490,228,3,.,,.,9,.,252,Pnc,Pnc,,PUNCT
1491,228,4,|,,|,0,|,252,Pnc,Pnc,,PUNCT
1492,228,5,n',ne,ne,8,n',252,Neg,Neg$$,C/\,ADV
1493,228,6,en,en2,en,8,en,252,Prn,Prn$$,/V\,PRON
1494,228,7,faictes,faire,faire,9,faictes,252,Vfin,Vfin,'C/V\.C/e\,VERB
1495,228,8,doubte,,doute,8,doubte,252,N,N,'C/V\.C/(e)\,NOUN
1496,228,9,",",,",",9,",",252,Pnc,Pnc,,PUNCT
1497,229,1,car,car,car,8,car,253,Crd,Crd,C/V\,CCONJ
1498,229,2,nul,nul,nul,4,nul,253,QIs,QIs,C/V\,PRON
1499,229,3,qui,qui,qui,3,qui,253,Qux,Qux,C/V\,PRON
1500,229,4,soit,être,être,3,soit,253,Vfin,Vfin,C/V\,VERB
1501,229,5,je,je,je,9,je,253,Prn,Prn$,C/(e)\,PRON
1502,229,6,ne,ne,ne,8,ne,253,Neg,Neg$$,C/(e)\,ADV
1503,229,7,redoubte,,redouter,9,redoubte,253,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
1504,229,8,",",,",",9,",",253,Pnc,Pnc,,PUNCT
1505,230,1,tant,tant,tant,8,tant,254,QIs,QIs,C/V\,ADV
1506,230,2,soit,être,être,3,soit,254,Vfin,Vfin,C/V\,VERB
1507,230,3,horrible,,horrible,9,horrible,254,Adj,Adj,/V\.'C/V\.C/(e)\,ADJ
1508,230,4,",",,",",9,",",254,Pnc,Pnc,,PUNCT
1509,230,5,barbe,,barbe,9,barbe,254,N,N,'C/V\.C/(e)\,NOUN
1510,230,6,a,à,à,8,a,254,Pre,Pre,/V\,ADP
1511,230,7,barbe,,barbe,9,barbe,254,N,N,'C/V\.C/(e)\,NOUN
1512,230,8,.,,.,9,.,254,Pnc,Pnc,,PUNCT
1513,231,1,il,il,il,9,il,255,Prn,Prn$,/V\,PRON
1514,231,2,est,être,être,3,est,255,Vfin,Vfin,/V\,VERB
1515,231,3,saison,,saison,9,saison,255,N,N,C/V\.'C/V\,NOUN
1516,231,4,qu',que,que,9,qu',255,Sub,Sub,C/\,SCONJ
1517,231,5,on,on,on,8,on,255,Prn,Prn$,/V\,PRON
1518,231,6,se,se,se,3,se,255,Prn,Prn$$,C/(e)\,PRON
1519,231,7,rebarbe,,rebarber,8,rebarbe,255,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
