wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,syllabified,lemma
1607,266,6,foi,foi,NOM:obj:femi:sg,266,N,N,C/V\,foi
1608,266,7,que,que,PROCON,266,Qux,Qux,C/(e)\,que
1609,266,8,doy,doy,VER:pres:1:sg,266,Vfin,Vfin,C/V\,devoir
1610,266,9,m',m',DET:poss:obj:femi:sg,266,Det,Det,C/\,mon
1611,266,10,ame,ame,NOM:obj:femi:sg,266,N,N,'/V\.C/(e)\,âme
1612,267,1,a,a,PRE,267,Pre,Pre,/V\,à
1613,267,2,soissons,soissons,NPR:obj:masc:sg,267,N,N,C/V\.'C/V\,Soissons
1614,267,3,en,en,PRE,267,Pre,Pre,/V\,en
1615,267,4,pelerinage,pelerinage,NOM:obj:masc:sg,267,N,N,C/V\.C/e\.C/V\.'C/V\.C/(e)\,pèlerinage
1616,268,1,fait,fait,VER:pres:3:sg,268,Vfin,Vfin,C/V\,faire
1617,268,2,bon,bon,ADJ:obj:masc:sg,268,Adj,Adj,C/V\,bon
1618,268,3,aler,aler,VER:infi,268,Vinf,Vinf,/V\.'C/V\,aller
1619,268,4,par,par,PRE,268,Pre,Pre,C/V\,par
1620,268,5,bon,bon,ADJ:obj:masc:sg,268,Adj,Adj,C/V\,bon
1621,268,6,corage,corage,NOM:obj:masc:sg,268,N,N,C/V\.'C/V\.C/(e)\,courage
1622,269,1,au,au,PREDET:a:obj:masc:sg,269,Pre+Det,Pre+Det,/V\,à.le
1623,269,2,saint,saint,ADJ:obj:masc:sg,269,Adj,Adj,C/V\,saint
1624,269,3,soller,soller,NOM:obj:masc:sg,269,N,N,C/V\.'C/V\,soulier
1625,269,4,meesmement,meesmement,ADV,269,Adv,Adv,C/(V)\./V\.C/e\.'C/V\,mêmement
1626,270,1,ou,ou,PROCON,270,Qux,Qux,/V\,où
1627,270,2,li,li,DET:def:suj:masc:pl,270,Det,Det,C/V\,le
1628,270,3,ardant,ardant,VER:ppre,270,Vprs,Vprs,/V\.'C/V\,ardre
1629,270,4,communement,communement,ADV,270,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,communément
1630,271,1,restaignent,restaignent,VER:pres:3:pl,271,Vfin,Vfin,C/V\.'C/V\.C/e\,resteindre
1631,271,2,tuit,tuit,PRO:ind:suj:masc:pl,271,QIs,QIs,C/V\,tout
1632,271,3,et,et,CON:coord,271,Crd,Crd,/V\,et
1633,271,4,jor,jor,NOM:obj:masc:sg,271,N,N,C/V\,jour
1634,271,5,et,et,CON:coord,271,Crd,Crd,/V\,et
1635,271,6,nuit,nuit,NOM:obj:femi:sg,271,N,N,C/V\,nuit
1636,271,7,»,»,PON:cit,271,Pnc,Pnc,,»
1637,272,1,li,li,DET:def:suj:masc:sg,272,Det,Det,C/V\,le
1638,272,2,uns,uns,DET:ndf:suj:masc:sg,272,QIs,QIs,/V\,un
1639,272,3,respont,respont,VER:pres:3:sg,272,Vfin,Vfin,C/V\.'C/V\,répondre
1640,272,4,si,si,PROCON,272,Adv,Adv,C/V\,si
1641,272,5,com,com,CON:subord,272,Sub,Sub,C/V\,comme
1642,272,6,je,je,PRO:pers:suj:1:sg:unb,272,Prn,Prn$,C/(e)\,je
1643,272,7,cuit,cuit,VER:pres:1:sg,272,Vfin,Vfin,C/V\,cuider
1644,273,1,«,«,PON:cit,273,Pnc,Pnc,,«
1645,273,2,qui,qui,PROCON,273,Qux,Qux,C/V\,qui
1646,273,3,par,par,PRE,273,Pre,Pre,C/V\,par
1647,273,4,bon,bon,ADJ:obj:masc:sg,273,Adj,Adj,C/V\,bon
1648,273,5,cuer,cuer,NOM:obj:masc:sg,273,N,N,C/V\,coeur
1649,273,6,au,au,PREDET:a:obj:masc:sg,273,Pre+Det,Pre+Det,/V\,à.le
1650,273,7,main,main,NOM:obj:masc:sg,273,N,N,C/V\,main
1651,273,8,le,le,PRO:pers:obj:3:masc:sg:unb,273,Prn,Prn$$,C/(e)\,le
1652,273,9,baise,baise,VER:pres:3:sg,273,Vfin,Vfin,'C/V\.C/(e)\,baiser
1653,274,1,toute,toute,DET:ind:obj:masc:sg,274,QIs,QIs,'C/V\.C/(e)\,tout
1654,274,2,jor,jor,NOM:obj:masc:sg,274,N,N,C/V\,jour
1655,274,3,en,en,PRO:clit,274,Prn,Prn$$,/V\,en
1656,274,4,est,est,VER:pres:3:sg,274,Vfin,Vfin,/V\,être
1657,274,5,plus,plus,ADV,274,Adv,Adv,C/V\,plus
1658,274,6,aaise,aaise,NOM:obj:femi:sg,274,N,N,/(V)\.'/V\.C/(e)\,aaise
1659,275,1,et,et,CON:coord,275,Crd,Crd,/V\,et
1660,275,2,plus,plus,ADV,275,Adv,Adv,C/V\,plus
1661,275,3,hatiez,hatiez,VER:pper:masc:pl,275,Vpp,Vpp,C/V\.'C/V\,haiter
1662,275,4,et,et,CON:coord,275,Crd,Crd,/V\,et
1663,275,5,plus,plus,ADV,275,Adv,Adv,C/V\,plus
1664,275,6,seürs,seürs,ADJ:suj:masc:sg,275,Adj,Adj,C/(V)\.'/V\,sûr
1665,276,1,et,et,CON:coord,276,Crd,Crd,/V\,et
1666,276,2,si,si,PROCON,276,Adv,Adv,C/V\,si
1667,276,3,l',l',PRO:pers:obj:3:masc:sg:unb,276,Prn,Prn$$,C/\,le
1668,276,4,en,en,PRO:clit,276,Prn,Prn$$,/V\,en
1669,276,5,vient,vient,VER:pres:3:sg,276,Vfin,Vfin,C/V\,venir
1670,276,6,plus,plus,ADV,276,Adv,Adv,C/V\,plus
1671,276,7,tost,tost,ADV,276,Adv,Adv,C/V\,tôt
1672,276,8,eurs,eurs,NOM:suj:masc:sg,276,N,N,/(V)\.'/V\,heur
1673,277,1,―,―,PON:cit,277,Pnc,Pnc,,―
1674,277,2,par,par,PRE,277,Pre,Pre,C/V\,par
1675,277,3,le,le,DET:def:obj:masc:sg,277,Det,Det,C/(e)\,le
1676,277,4,cuer,cuer,NOM:obj:masc:sg,277,N,N,C/V\,coeur
1677,277,5,bieu,bieu,NOM:obj:masc:sg,277,N,N,C/V\,bieu
1678,277,6,ce,ce,PRO:invar,277,Prn,Prn,C/(e)\,ce
1679,277,7,dit,dit,VER:simp:3:sg,277,Vfin,Vfin,C/V\,dire
1680,277,8,buesars,buesars,NPR:suj:masc:sg,277,N,N,C/V\.'C/V\,Buesard
1681,278,1,trestoz,trestoz,DET:ind:suj:masc:sg,278,QIs,QIs,C/V\.'C/V\,trèstout
1682,278,2,li,li,DET:def:suj:masc:sg,278,Det,Det,C/V\,le
1683,278,3,siecles,siecles,NOM:suj:masc:sg,278,N,N,'C/V\.C/e\,siècle
1684,278,4,est,est,VER:pres:3:sg,278,Vfin,Vfin,/V\,être
1685,278,5,musars,musars,NOM:suj:masc:sg,278,Adj,Adj,C/V\.'C/V\,musard
1686,279,1,par,par,PRE,279,Pre,Pre,C/V\,par
1687,279,2,les,les,DET:def:obj:masc:pl,279,Det,Det,C/V\,le
1688,279,3,costez,costez,NOM:obj:masc:pl,279,N,N,C/V\.'C/V\,côté
1689,279,4,par,par,PRE,279,Pre,Pre,C/V\,par
1690,279,5,les,les,DET:def:obj:femi:pl,279,Det,Det,C/V\,le
1691,279,6,mameles,mameles,NOM:obj:femi:pl,279,N,N,C/V\.'C/V\.C/e\,mamelle
1692,280,1,par,par,PRE,280,Pre,Pre,C/V\,par
1693,280,2,le,le,DET:def:obj:masc:sg,280,Det,Det,C/(e)\,le
1694,280,3,pomon,pomon,NOM:obj:masc:sg,280,N,N,C/V\.'C/V\,poumon
1695,280,4,par,par,PRE,280,Pre,Pre,C/V\,par
1696,280,5,les,les,DET:def:obj:femi:pl,280,Det,Det,C/V\,le
1697,280,6,boueles,boueles,NOM:obj:femi:pl,280,N,N,C/V\.'C/V\.C/e\,boëlle
1698,281,1,ne,ne,PROCON,281,Crd,Crd,C/(e)\,ne
1699,281,2,par,par,PRE,281,Pre,Pre,C/V\,par
1700,281,3,les,les,DET:def:obj:masc:pl,281,Det,Det,C/V\,le
1701,281,4,dens,dens,NOM:obj:masc:pl,281,N,N,C/V\,dent
1702,281,5,sainte,sainte,ADJ:obj:femi:sg,281,Adj,Adj,'C/V\.C/(e)\,saint
1703,281,6,warie,warie,NPR:obj:femi:sg,281,N,N,C/V\.'C/V\./(e)\,Garie
1704,282,1,je,je,PRO:pers:suj:1:sg:unb,282,Prn,Prn$,C/(e)\,je
1705,282,2,ne,ne,PRO:clit,282,Neg,Neg$$,C/(e)\,ne
1706,282,3,pris,pris,VER:pres:1:sg,282,Vfin,Vfin,C/V\,priser
1707,282,4,un,un,DET:ndf:obj:masc:sg,282,QIs,QIs,/V\,un
1708,282,5,oef,oef,NOM:obj:masc:sg,282,N,N,/V\,oeuf
1709,282,6,de,de,PRE,282,Pre,Pre,C/(e)\,de
1710,282,7,blarie,blarie,NOM:obj:femi:sg,282,N,N,C/V\.'C/V\./(e)\,blarie
1711,283,1,ce,ce,DET:demo:obj:masc:sg,283,Dem,Dem,C/(e)\,cist
1712,283,2,soller,soller,NOM:obj:masc:sg,283,N,N,C/V\.'C/V\,soulier
1713,283,3,dont,dont,PRO:invar,283,Qux,Qux,C/V\,dont
1714,283,4,alez,alez,VER:pres:2:pl,283,Vfin,Vfin,/V\.'C/V\,aller
1715,283,5,rotant,rotant,VER:ppre,283,Vprs,Vprs,C/V\.'C/V\,router
1716,284,1,ces,ces,DET:demo:suj:femi:pl,284,Dem,Dem,C/V\,cist
1717,284,2,nonains,nonains,NOM:suj:femi:pl,284,N,N,C/V\.'C/V\,nonnain
1718,284,3,noz,noz,PRO:pers:1:pl,284,Prn,Prn$$,C/V\,nous
1719,284,4,vont,vont,VER:pres:3:pl,284,Vfin,Vfin,C/V\,aller
1720,284,5,asotant,asotant,VER:ppre,284,Vprs,Vprs,/V\.C/V\.'C/V\,assoter
1721,285,1,qui,qui,PROCON,285,Qux,Qux,C/V\,qui
1722,285,2,d',d',PRE,285,Pre,Pre,C/\,de
1723,285,3,un,un,DET:ndf:obj:masc:sg,285,QIs,QIs,/V\,un
1724,285,4,soller,soller,NOM:obj:masc:sg,285,N,N,C/V\.'C/V\,soulier
1725,285,5,font,font,VER:pres:3:pl,285,Vfin,Vfin,C/V\,faire
1726,285,6,saintuaire,saintuaire,NOM:obj:masc:sg,285,N,N,C/V\.C/V\.'C/V\.C/(e)\,saintuaire
1727,286,1,pour,pour,PRE,286,Pre,Pre,C/V\,pour
1728,286,2,nostre,nostre,DET:poss:obj:masc:sg,286,Det,Det,'C/V\.C/(e)\,notre
1729,286,3,argent,argent,NOM:obj:masc:sg,286,N,N,/V\.'C/V\,argent
1730,286,4,sachier,sachier,VER:infi,286,Vinf,Vinf,C/V\.'C/V\,savoir
1731,286,5,et,et,CON:coord,286,Crd,Crd,/V\,et
1732,286,6,traire,traire,VER:infi,286,Vinf,Vinf,'C/V\.C/(e)\,traire
1733,287,1,pour,pour,PRE,287,Pre,Pre,C/V\,pour
1734,287,2,la,la,DET:def:obj:femi:sg,287,Det,Det,C/V\,le
1735,287,3,geule,geule,NOM:obj:femi:sg,287,N,N,'C/V\.C/(e)\,gueule
1736,287,4,pour,pour,PRE,287,Pre,Pre,C/V\,pour
1737,287,5,la,la,DET:def:obj:femi:sg,287,Det,Det,C/V\,le
1738,287,6,gargate,gargate,NOM:obj:femi:sg,287,N,N,C/V\.'C/V\.C/(e)\,gargate
1739,288,1,d',d',PRE,288,Pre,Pre,C/\,de
1740,288,2,un,un,DET:ndf:obj:masc:sg,288,QIs,QIs,/V\,un
1741,288,3,viez,viez,ADJ:obj:masc:sg,288,Adj,Adj,C/V\,vieux
1742,288,4,soller,soller,NOM:obj:masc:sg,288,N,N,C/V\.'C/V\,soulier
1743,288,5,d',d',PRE,288,Pre,Pre,C/\,de
1744,288,6,une,une,DET:ndf:obj:femi:sg,288,QIs,QIs,'/V\.C/(e)\,un
1745,288,7,çavate,çavate,NOM:obj:femi:sg,288,N,N,C/V\.'C/V\.C/(e)\,savate
1746,289,1,si,si,PROCON,289,Adv,Adv,C/V\,si
1747,289,2,faites,faites,VER:pres:2:pl,289,Vfin,Vfin,'C/V\.C/e\,faire
1748,289,3,ore,ore,ADV,289,Adv,Adv,'/V\.C/(e)\,or
1749,289,4,si,si,PROCON,289,Adv,Adv,C/V\,si
1750,289,5,grant,grant,ADJ:obj:femi:sg,289,Adj,Adj,C/V\,grand
1751,289,6,feste,feste,NOM:obj:femi:sg,289,N,N,'C/V\.C/(e)\,fête
1752,290,1,par,par,PRE,290,Pre,Pre,C/V\,par
1753,290,2,la,la,DET:def:obj:femi:sg,290,Det,Det,C/V\,le
1754,290,3,gorge,gorge,NOM:obj:femi:sg,290,N,N,'C/V\.C/(e)\,gorge
1755,290,4,ne,ne,PROCON,290,Crd,Crd,C/(e)\,ne
1756,290,5,par,par,PRE,290,Pre,Pre,C/V\,par
1757,290,6,la,la,DET:def:obj:femi:sg,290,Det,Det,C/V\,le
1758,290,7,teste,teste,NOM:obj:femi:sg,290,N,N,'C/V\.C/(e)\,tête
1759,291,1,ne,ne,PROCON,291,Crd,Crd,C/(e)\,ne
1760,291,2,par,par,PRE,291,Pre,Pre,C/V\,par
1761,291,3,le,le,DET:def:obj:masc:sg,291,Det,Det,C/(e)\,le
1762,291,4,cuer,cuer,NOM:obj:masc:sg,291,N,N,C/V\,coeur
1763,291,5,sainte,sainte,ADJ:obj:femi:sg,291,Adj,Adj,'C/V\.C/(e)\,saint
1764,291,6,warie,warie,NPR:obj:femi:sg,291,N,N,C/V\.'C/V\./(e)\,Garie
1765,292,1,li,li,DET:def:suj:masc:sg,292,Det,Det,C/V\,le
1766,292,2,maufez,maufez,NOM:suj:masc:sg,292,N,N,C/V\.'C/V\,maufé
1767,292,3,noz,noz,PRO:pers:1:pl,292,Prn,Prn$$,C/V\,nous
1768,292,4,i,i,PRO:clit,292,Prn,Prn$$,/V\,y
1769,292,5,acharie,acharie,VER:pres:3:sg,292,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,acharrier
1770,293,1,onques,onques,ADV,293,Adv,Adv,'/V\.C/e\,onques
1771,293,2,n,n,PRO:clit,293,Neg,Neg$$,C/\,ne
1772,293,3,i,i,PRO:clit,293,Prn,Prn$$,/V\,y
1773,293,4,vieng,vieng,VER:pres:1:sg,293,Vfin,Vfin,C/V\,venir
1774,293,5,qu,qu,PROCON,293,Sub,Sub,C/\,que
1775,293,6,il,il,PRO:pers:suj:3:masc:sg:unb,293,Prn,Prn$,/V\,il
1776,293,7,n,n,PRO:clit,293,Neg,Neg$$,C/\,ne
1777,293,8,i,i,PRO:clit,293,Prn,Prn$$,/V\,y
1778,293,9,ait,ait,VER:subp:3:sg,293,Vfin,Vfin,/V\,avoir
1779,293,10,presse,presse,NOM:obj:femi:sg,293,N,N,'C/V\.C/(e)\,presse
1780,294,1,cele,cele,DET:demo:suj:femi:sg,294,Dem,Dem,'C/V\.C/(e)\,cil
1781,294,2,vielle,vielle,ADJ:suj:femi:sg,294,Adj,Adj,'C/V\.C/(e)\,vieux
1782,294,3,cele,cele,DET:demo:suj:femi:sg,294,Dem,Dem,'C/V\.C/(e)\,cil
1783,294,4,abbeesse,abbeesse,NOM:suj:femi:sg,294,N,N,/V\.C/(V)\.'/V\.C/(e)\,abbesse
1784,295,1,tout,tout,DET:ind:obj:masc:sg,295,QIs,QIs,C/V\,tout
1785,295,2,l',l',DET:def:obj:masc:sg,295,Det,Det,C/\,le
1786,295,3,avoir,avoir,VER:infi,295,N,N,/V\.'C/V\,avoir
1787,295,4,dieu,dieu,NOM:obj:masc:sg,295,N,N,C/V\,dieu
1788,295,5,met,met,VER:pres:3:sg,295,Vfin,Vfin,C/V\,mettre
1789,295,6,en,en,PRO:clit,295,Pre,Pre,/V\,en
1790,295,7,sa,sa,DET:poss:obj:femi:sg,295,Det,Det,C/V\,son
1791,295,8,borse,borse,NOM:obj:femi:sg,295,N,N,'C/V\.C/(e)\,bourse
1792,296,1,et,et,CON:coord,296,Crd,Crd,/V\,et
1793,296,2,jor,jor,NOM:obj:masc:sg,296,N,N,C/V\,jour
1794,296,3,et,et,CON:coord,296,Crd,Crd,/V\,et
1795,296,4,nuit,nuit,NOM:obj:femi:sg,296,N,N,C/V\,nuit
1796,296,5,adez,adez,ADV,296,Adv,Adv,/V\.'C/V\,adès
1797,296,6,emborse,emborse,VER:pres:3:sg,296,Vfin,Vfin,/V\.'C/V\.C/(e)\,embourser
1798,297,1,mais,mais,CON:coord,297,Crd,Crd,C/V\,mais
1799,297,2,que,que,PROCON,297,Qux,Qux,C/(e)\,que
1800,297,3,que,que,PROCON,297,Sub,Sub,C/(e)\,que
1801,297,4,facent,facent,VER:subp:3:pl,297,Vfin,Vfin,'C/V\.C/e\,faire
1802,297,5,fole,fole,ADJ:suj:femi:sg,297,Adj,Adj,'C/V\.C/(e)\,fou
1803,297,6,gent,gent,NOM:suj:femi:sg,297,N,N,C/V\,gent
1804,298,1,ja,ja,ADV,298,Adv,Adv,C/V\,jà
1805,298,2,n,n,PRO:clit,298,Neg,Neg$$,C/\,ne
1806,298,3,i,i,PRO:clit,298,Prn,Prn$$,/V\,y
1807,298,4,ara,ara,VER:futu:3:sg,298,Vfin,Vfin,/V\.'C/V\,avoir
1808,298,5,de,de,PRE,298,Pre,Pre,C/(e)\,de
1809,298,6,mon,mon,DET:poss:obj:masc:sg,298,Det,Det,C/V\,mon
1810,298,7,argent,argent,NOM:obj:masc:sg,298,N,N,/V\.'C/V\,argent
1811,299,1,une,une,DET:ndf:obj:femi:sg,299,QIs,QIs,'/V\.C/(e)\,un
1812,299,2,maaille,maaille,NOM:obj:femi:sg,299,N,N,C/(V)\.'/V\.C/(e)\,maille
1813,299,3,toute,toute,DET:ind:obj:femi:sg,299,QIs,QIs,'C/V\.C/(e)\,tout
1814,299,4,seule,seule,ADJ:obj:femi:sg,299,Adj,Adj,'C/V\.C/(e)\,seul
1815,300,1,ma,ma,DET:poss:obj:femi:sg,300,Det,Det,C/V\,mon
1816,300,2,borse,borse,NOM:obj:femi:sg,300,N,N,'C/V\.C/(e)\,bourse
1817,300,3,tieng,tieng,VER:pres:1:sg,300,Vfin,Vfin,C/V\,tenir
1818,300,4,si,si,PROCON,300,Adv,Adv,C/V\,si
1819,300,5,par,par,PRE,300,Pre,Pre,C/V\,par
1820,300,6,la,la,DET:def:obj:femi:sg,300,Det,Det,C/V\,le
1821,300,7,gueule,gueule,NOM:obj:femi:sg,300,N,N,'C/V\.C/(e)\,gueule
1822,301,1,que,que,PROCON,301,Sub,Sub,C/(e)\,que
1823,301,2,ja,ja,ADV,301,Adv,Adv,C/V\,jà
1824,301,3,deniers,deniers,NOM:obj:masc:pl,301,N,N,C/V\.C/<V>\.'/V\,denier
1825,301,4,fors,fors,ADV,301,PrA,PrA,C/V\,hors
1826,301,5,n,n,PRO:clit,301,Neg,Neg$$,C/\,ne
1827,301,6,en,en,PRO:clit,301,Prn,Prn$$,/V\,en
1828,301,7,saurra,saurra,VER:futu:3:sg,301,Vfin,Vfin,C/V\.'C/V\,savoir
1829,302,1,mais,mais,CON:coord,302,Crd,Crd,C/V\,mais
1830,302,2,au,au,PREDET:a:obj:masc:sg,302,Pre+Det,Pre+Det,/V\,à.le
1831,302,3,moré,moré,NOM:obj:masc:sg,302,N,N,C/V\.'C/V\,moré
1832,302,4,qui,qui,PROCON,302,Qux,Qux,C/V\,qui
1833,302,5,mielz,mielz,ADV,302,Adv,Adv,C/V\,mieux
1834,302,6,vaurra,vaurra,VER:futu:3:sg,302,Vfin,Vfin,C/V\.'C/V\,valoir
1835,303,1,ou,ou,PROCON,303,Crd,Crd,/V\,ou
1836,303,2,au,au,PREDET:a:obj:masc:sg,303,Pre+Det,Pre+Det,/V\,à.le
1837,303,3,bon,bon,ADJ:obj:masc:sg,303,Adj,Adj,C/V\,bon
1838,303,4,vin,vin,NOM:obj:masc:sg,303,N,N,C/V\,vin
1839,303,5,l',l',PRO:pers:obj:3:masc:sg:unb,303,Prn,Prn$$,C/\,le
1840,303,6,envoyerai,envoyerai,VER:futu:1:sg,303,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,envoyer
1841,304,1,la,la,ADV,304,Adv,Adv,C/V\,là
1842,304,2,assez,assez,ADV,304,Adv,Adv,/V\.'C/V\,assez
1843,304,3,mielz,mielz,ADV,304,Adv,Adv,C/V\,mieux
1844,304,4,l',l',PRO:pers:obj:3:masc:sg:unb,304,Prn,Prn$$,C/\,le
1845,304,5,employerai,employerai,VER:futu:1:sg,304,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,employer
1846,305,1,se,se,PROCON,305,Sub,Sub,C/(e)\,si
1847,305,2,ce,ce,PRO:invar,305,Prn,Prn,C/(e)\,ce
1848,305,3,fust,fust,VER:subi:3:sg,305,Vfin,Vfin,C/V\,être
1849,305,4,sollers,sollers,NOM:suj:masc:sg,305,N,N,C/V\.'C/V\,soulier
1850,305,5,nostre,nostre,DET:poss:obj:femi:sg,305,Det,Det,'C/V\.C/(e)\,notre
1851,305,6,dame,dame,NOM:obj:femi:sg,305,N,N,'C/V\.C/(e)\,dame
1852,306,1,diex,diex,NOM:suj:masc:sg,306,N,N,C/V\,dieu
1853,306,2,ne,ne,PROCON,306,Crd,Crd,C/(e)\,ne
1854,306,3,dyables,dyables,NOM:suj:masc:sg,306,N,N,C/{V}\.'/V\.C/e\,diable
1855,306,4,hom,hom,NOM:suj:masc:sg,306,N,N,/V\,homme
1856,306,5,ne,ne,PROCON,306,Crd,Crd,C/(e)\,ne
1857,306,6,fame,fame,NOM:suj:femi:sg,306,N,N,'C/V\.C/(e)\,femme
1858,307,1,si,si,PROCON,307,Adv,Adv,C/V\,si
1859,307,2,ne,ne,PROCON,307,Neg,Neg$$,C/(e)\,ne
1860,307,3,l',l',PRO:pers:obj:3:masc:sg,307,Prn,Prn$$,C/\,le
1861,307,4,gardast,gardast,VER:subi:3:sg,307,Vfin,Vfin,C/V\.'C/V\,garder
1862,307,5,en,en,PRO:clit,307,Pre,Pre,/V\,en
1863,307,6,fer,fer,NOM:obj:masc:sg,307,N,N,C/V\,fer
1864,307,7,n,n,PROCON,307,Neg,Neg$$,C/\,ne
1865,307,8,en,en,PRE,307,Pre,Pre,/V\,en
1866,307,9,fust,fust,NOM:obj:masc:sg,307,N,N,C/V\,fût
1867,308,1,que,que,PROCON,308,Sub,Sub,C/(e)\,que
1868,308,2,mil,mil,ADJ:card,308,QIs,QIs,C/V\,un
1869,308,3,anz,anz,NOM:obj:masc:pl,308,N,N,/V\,an
1870,308,4,a,a,VER:pres:3:sg,308,Vfin,Vfin,/V\,avoir
1871,308,5,porris,porris,VER:pper:masc:pl,308,Vpp,Vpp,C/V\.'C/V\,pourrir
1872,308,6,ne,ne,PRO:clit,308,Neg,Neg$$,C/(e)\,ne
1873,308,7,fust,fust,VER:subi:3:sg,308,Vfin,Vfin,C/V\,être
1874,309,1,par,par,PRE,309,Pre,Pre,C/V\,par
1875,309,2,le,le,DET:def:obj:masc:sg,309,Det,Det,C/(e)\,le
1876,309,3,foye,foye,NOM:obj:masc:sg,309,N,N,'C/V\./(e)\,foie
1877,309,4,sainte,sainte,ADJ:obj:femi:sg,309,Adj,Adj,'C/V\.C/(e)\,saint
1878,309,5,warie,warie,NPR:obj:femi:sg,309,N,N,C/V\.'C/V\./(e)\,Garie
1879,310,1,li,li,DET:def:suj:masc:sg,310,Det,Det,C/V\,le
1880,310,2,dyables,dyables,NOM:suj:masc:sg,310,N,N,C/{V}\.'/V\.C/e\,diable
1881,310,3,bien,bien,ADV,310,Adv,Adv,C/V\,bien
1882,310,4,noz,noz,PRO:pers:1:pl,310,Prn,Prn$$,C/V\,nous
1883,310,5,tarye,tarye,VER:pres:3:sg,310,Vfin,Vfin,C/V\.'C/V\./(e)\,tarier
1884,311,1,et,et,CON:coord,311,Crd,Crd,/V\,et
1885,311,2,bien,bien,ADV,311,Adv,Adv,C/V\,bien
1886,311,3,noz,noz,PRO:pers:1:pl,311,Prn,Prn$$,C/V\,nous
1887,311,4,deçoit,deçoit,VER:pres:3:sg,311,Vfin,Vfin,C/V\.'C/V\,décevoir
1888,311,5,et,et,CON:coord,311,Crd,Crd,/V\,et
1889,311,6,barate,barate,VER:pres:3:sg,311,Vfin,Vfin,C/V\.'C/V\.C/(e)\,baratter
1890,312,1,quant,quant,ADV,312,Sub,Sub,C/V\,quand
1891,312,2,noz,noz,PRO:pers:1:pl,312,Prn,Prn$,C/V\,nous
1892,312,3,baisonz,baisonz,VER:pres:1:pl,312,Vfin,Vfin,C/V\.'C/V\,baiser
1893,312,4,cele,cele,DET:demo:obj:femi:sg,312,Dem,Dem,'C/V\.C/(e)\,cil
1894,312,5,çavate,çavate,NOM:obj:femi:sg,312,N,N,C/V\.'C/V\.C/(e)\,savate
1895,312,6,»,»,PON:cit,312,Pnc,Pnc,,»
1896,313,1,li,li,DET:def:suj:masc:sg,313,Det,Det,C/V\,le
1897,313,2,folz,folz,ADJ:suj:masc:sg,313,Adj,Adj,C/V\,fou
1898,313,3,bouviers,bouviers,NOM:suj:masc:sg,313,N,N,C/V\.'C/V\,bouvier
1899,313,4,li,li,DET:def:suj:masc:sg,313,Det,Det,C/V\,le
1900,313,5,folz,folz,ADJ:suj:masc:sg,313,Adj,Adj,C/V\,fou
1901,313,6,bobers,bobers,NOM:suj:masc:sg,313,N,N,C/V\.'C/V\,bober
1902,314,1,li,li,DET:def:suj:masc:sg,314,Det,Det,C/V\,le
1903,314,2,folz,folz,ADJ:suj:masc:sg,314,Adj,Adj,C/V\,fou
1904,314,3,vilains,vilains,ADJ:suj:masc:sg,314,Adj,Adj,C/V\.'C/V\,vilain
1905,314,4,li,li,DET:def:suj:masc:sg,314,Det,Det,C/V\,le
1906,314,5,quoquebers,quoquebers,NOM:suj:masc:sg,314,N,N,C/V\.C/e\.'C/V\,coquebert
1907,315,1,ainzqu,ainzqu,CON:subord,315,Sub,Sub,/V\,ainsque
1908,315,2,ait,ait,VER:subp:3:sg,315,Vfin,Vfin,/V\,avoir
1909,315,3,pardite,pardite,VER:pper:femi:sg,315,Vpp,Vpp,C/V\.'C/V\.C/(e)\,pardire
1910,315,4,la,la,DET:def:obj:femi:sg,315,Det,Det,C/V\,le
1911,315,5,merveille,merveille,NOM:obj:femi:sg,315,N,N,C/V\.'C/V\.C/(e)\,merveille
1912,316,1,li,li,PRO:pers:suj:3:masc:sg:bet,316,Prn,Prn$$,C/V\,li
1913,316,2,tuert,tuert,VER:pres:3:sg,316,Vfin,Vfin,C/V\,tordre
1914,316,3,la,la,DET:def:suj:femi:sg,316,Det,Det,C/V\,le
1915,316,4,bouche,bouche,NOM:suj:femi:sg,316,N,N,'C/V\.C/(e)\,bouche
1916,316,5,seur,seur,PRE,316,PrA,PrA,C/V\,sur
1917,316,6,l',l',DET:def:obj:femi:sg,316,Det,Det,C/\,le
1918,316,7,oreille,oreille,NOM:obj:femi:sg,316,N,N,/V\.'C/V\.C/(e)\,oreille
1919,317,1,et,et,CON:coord,317,Crd,Crd,/V\,et
1920,317,2,la,la,DET:def:suj:femi:sg,317,Det,Det,C/V\,le
1921,317,3,langue,langue,NOM:suj:femi:sg,317,N,N,'C/V\.C/(e)\,langue
1922,317,4,li,li,PRO:pers:suj:3:masc:sg:bet,317,Prn,Prn$$,C/V\,li
1923,317,5,sailli,sailli,VER:simp:3:sg,317,Vfin,Vfin,C/V\.'C/V\,saillir
1924,317,6,fors,fors,ADV,317,PrA,PrA,C/V\,hors
1925,318,1,si,si,PROCON,318,Adv,Adv,C/V\,si
1926,318,2,tormentez,tormentez,VER:pper:masc:pl,318,Vpp,Vpp,C/V\.C/V\.'C/V\,tourmenter
