wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
1841,268,5,vie,vie,1507,N,N,vie,mix,---,'C/V\./(e)\
1842,269,1,ne,ne,1508,Neg,Neg,ne,mix,---,C/(e)\
1843,269,2,me,me,1508,Prn,Prn$$,me,mix,---,C/(e)\
1844,269,3,font,font,1508,Vfin,Vfin,faire,mix,---,C/V\
1845,269,4,fors,fors,1508,PrA,PrA,hors,mix,---,C/V\
1846,269,5,chatillier,chatillier,1508,Vinf,Vinf,chatouiller,mix,---,C/V\.C/V\.'C/V\
1847,270,1,de,de,1509,Pre,Pre,de,mix,---,C/(e)\
1848,270,2,joie,joie,1509,N,N,joie,mix,---,'C/V\./(e)\
1849,270,3,et,et,1509,Crd,Crd,et,mix,---,/V\
1850,270,4,de,de,1509,Pre,Pre,de,mix,---,C/(e)\
1851,270,5,desirier,desirier,1509,N,N,désirier,mix,---,C/V\.C/V\.'C/V\
1852,270,6,",",",",1509,Pnc,Pnc,",",mix,---,
1853,271,1,sans,sans,1510,Pre,Pre,sans,mix,---,C/V\
1854,271,2,penser,penser,1510,Vinf,Vinf,penser,mix,---,C/V\.'C/V\
1855,271,3,nule,nule,1510,QIs,QIs,nul,mix,---,'C/V\.C/(e)\
1856,271,4,folie,folie,1510,N,N,folie,mix,---,C/V\.'C/V\./(e)\
1857,271,5,.,.,1510,Pnc,Pnc,.,mix,---,
1858,272,1,se,se,1511,Sub,Sub,si3,mix,---,C/(e)\
1859,272,2,ja,ja,1511,Adv,Adv,jà,mix,---,C/V\
1860,272,3,pooit,pooit,1511,Vfin,Vfin,pouvoir2,mix,---,C/V\.'C/V\
1861,272,4,percevoir,percevoir,1511,Vinf,Vinf,percevoir,mix,---,C/V\.C/e\.'C/V\
1862,272,5,ne,ne,1511,Crd,Crd,ne2,mix,---,C/(e)\
1863,272,6,cuidier,cuidier,1511,Vinf,Vinf,cuider,mix,---,C/V\.'C/V\
1864,273,1,cele,cele,1512,Dem,Dem,cil,mix,---,'C/V\.C/(e)\
1865,273,2,dont,dont,1512,Qux,Qux,dont,mix,---,C/V\
1866,273,3,j',j',1512,Prn,Prn$,je,mix,---,C/\
1867,273,4,ai,ai,1512,Vfin,Vfin,avoir,mix,---,/V\
1868,273,5,faite,faite,1512,Vpp,Vpp,faire,mix,---,'C/V\.C/(e)\
1869,273,6,ceste,ceste,1512,Dem,Dem,cist,mix,---,'C/V\.C/(e)\
1870,273,7,chançon,chançon,1512,N,N,chanson,mix,---,C/V\.'C/V\
1871,274,1,que,que,1513,Sub,Sub,que,mix,---,C/(e)\
1872,274,2,j',j',1513,Prn,Prn$,je,mix,---,C/\
1873,274,3,osaisse,osaisse,1513,Vfin,Vfin,oser,mix,---,/V\.'C/V\.C/(e)\
1874,274,4,nis,nis,1513,Adv,Adv,neïs,mix,---,C/V\
1875,274,5,s',s',1513,Det,Det,son4,mix,---,C/\
1876,274,6,amour,amour,1513,N,N,amour,mix,---,/V\.'C/V\
1877,274,7,soushaidier,soushaidier,1513,Vinf,Vinf,souhaiter,mix,---,C/V\.C/V\.'C/V\
1878,274,8,",",",",1513,Pnc,Pnc,",",mix,---,
1879,275,1,je,je,1514,Prn,Prn$,je,mix,---,C/(e)\
1880,275,2,trouveroie,trouveroie,1514,Vfin,Vfin,trouver,mix,---,C/V\.C/e\.'C/V\./(e)\
1881,275,3,adés,adés,1514,Adv,Adv,adès,mix,---,/V\.'C/V\
1882,275,4,son,son,1514,Det,Det,son4,mix,---,C/V\
1883,275,5,cuer,cuer,1514,N,N,coeur,mix,---,C/V\
1884,275,6,felon,felon,1514,Adj,Adj,félon,mix,---,C/V\.'C/V\
1885,275,7,.,.,1514,Pnc,Pnc,.,mix,---,
1886,276,1,més,més,1515,Crd,Crd,mais,mix,---,C/V\
1887,276,2,elle,elle,1515,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
1888,276,3,est,est,1515,Vfin,Vfin,être,mix,---,/V\
1889,276,4,tant,tant,1515,QIs,QIs,tant,mix,---,C/V\
1890,276,5,sage,sage,1515,Adj,Adj,sage,mix,---,'C/V\.C/(e)\
1891,276,6,et,et,1515,Crd,Crd,et,mix,---,/V\
1892,276,7,de,de,1515,Pre,Pre,de,mix,---,C/(e)\
1893,276,8,grand,grand,1515,Adj,Adj,grand,mix,---,C/V\
1894,276,9,renon,renon,1515,N,N,renom,mix,---,C/V\.'C/V\
1895,277,1,que,que,1516,Sub,Sub,que,mix,---,C/(e)\
1896,277,2,sa,sa,1516,Det,Det,son4,mix,---,C/V\
1897,277,3,seigneurie,seigneurie,1516,N,N,seigneurie,mix,---,C/V\.C/V\.'C/V\./(e)\
1898,278,1,ne,ne,1517,Neg,Neg,ne,mix,---,C/(e)\
1899,278,2,l',l',1517,Prn,Prn$$,le,mix,---,C/\
1900,278,3,i,i,1517,Prn,Prn$$,y2,mix,---,/V\
1901,278,4,laist,laist,1517,Vfin,Vfin,laisser,mix,---,C/V\
1902,278,5,percevoir,percevoir,1517,Vinf,Vinf,percevoir,mix,---,C/V\.C/e\.'C/V\
1903,278,6,mie,mie,1517,Neg,Neg,mie3,mix,---,'C/V\./(e)\
1904,278,7,",",",",1517,Pnc,Pnc,",",mix,---,
1905,279,1,si,si,1518,Adv,Adv,si4,mix,---,C/V\
1906,279,2,ne,ne,1518,Neg,Neg,ne,mix,---,C/(e)\
1907,279,3,me,me,1518,Prn,Prn$$,me,mix,---,C/(e)\
1908,279,4,het,het,1518,Vfin,Vfin,haïr,mix,---,C/V\
1909,279,5,ne,ne,1518,Crd,Crd,ne2,mix,---,C/(e)\
1910,279,6,n',n',1518,Neg,Neg,ne,mix,---,C/\
1911,279,7,a,a,1518,Vfin,Vfin,avoir,mix,---,/V\
1912,279,8,cier,cier,1518,Adj,Adj,cher,mix,---,C/V\
1913,279,9,",",",",1518,Pnc,Pnc,",",mix,---,
1914,280,1,ains,ains,1519,Crd,Crd,ains,mix,---,/V\
1915,280,2,ai,ai,1519,Vfin,Vfin,avoir,mix,---,/V\
1916,280,3,un,un,1519,QIs,QIs,un,mix,---,/V\
1917,280,4,salu,salu,1519,N,N,salut,mix,---,C/V\.'C/V\
1918,280,5,leger,leger,1519,Adj,Adj,léger,mix,---,C/V\.'C/V\
1919,281,1,par,par,1520,Pre,Pre,par,mix,---,C/V\
1920,281,2,contenance,contenance,1520,N,N,contenance,mix,---,C/V\.C/e\.'C/V\.C/(e)\
1921,281,3,a,a,1520,Pre,Pre,à,mix,---,/V\
1922,281,4,le,le,1520,Det,Det,le,mix,---,C/(e)\
1923,281,5,fie,fie,1520,N,N,fie,mix,---,'C/V\./(e)\
1924,281,6,.,.,1520,Pnc,Pnc,.,mix,---,
1925,282,1,et,et,1521,Crd,Crd,et,mix,---,/V\
1926,282,2,ce,ce,1521,Prn,Prn$,ce,mix,---,C/(e)\
1927,282,3,doit,doit,1521,Vfin,Vfin,devoir2,mix,---,C/V\
1928,282,4,bien,bien,1521,Adv,Adv,bien,mix,---,C/V\
1929,282,5,souffire,souffire,1521,Vinf,Vinf,suffire,mix,---,C/V\.'C/V\.C/(e)\
1930,282,6,",",",",1521,Pnc,Pnc,",",mix,---,
1931,282,7,au,au,1521,Pre+Det,Pre+Det,à.le,mix,---,/V\
1932,282,8,droit,droit,1521,N,N,droit,mix,---,C/V\
1933,282,9,jugier,jugier,1521,Vinf,Vinf,juger,mix,---,C/V\.'C/V\
1934,282,10,",",",",1521,Pnc,Pnc,",",mix,---,
1935,283,1,a,a,1522,Pre,Pre,à,mix,---,/V\
1936,283,2,moi,moi,1522,Prn,Prn,moi,mix,---,C/V\
1937,283,3,",",",",1522,Pnc,Pnc,",",mix,---,
1938,283,4,c',c',1522,Sub,Sub,que,mix,---,C/\
1939,283,5,on,on,1522,Prn,Prn$,on,mix,---,/V\
1940,283,6,tient,tient,1522,Vfin,Vfin,tenir,mix,---,C/V\
1941,283,7,endroit,endroit,1522,PrA,PrA,endroit,mix,---,/V\.'C/V\
1942,283,8,li,li,1522,Prn,Prn,li,mix,---,C/V\
1943,283,9,pour,pour,1522,Pre,Pre,pour,mix,---,C/V\
1944,283,10,garçon,garçon,1522,N,N,garçon,mix,---,C/V\.'C/V\
1945,283,11,:,:,1522,Pnc,Pnc,:,mix,---,
1946,284,1,il,il,1523,Prn,Prn$,il,mix,---,/V\
1947,284,2,m',m',1523,Prn,Prn$$,me,mix,---,C/\
1948,284,3,est,est,1523,Vfin,Vfin,être,mix,---,/V\
1949,284,4,avis,avis,1523,N,N,avis,mix,---,/V\.'C/V\
1950,284,5,cieus,cieus,1523,Dem,Dem,cil,mix,---,C/V\
1951,284,6,qui,qui,1523,Qux,Qux,qui,mix,---,C/V\
1952,284,7,ose,ose,1523,Vfin,Vfin,oser,mix,---,'/V\.C/(e)\
1953,284,8,assaiier,assaiier,1523,Vinf,Vinf,essayer,mix,---,/V\.C/V\.'C/V\
1954,285,1,de,de,1524,Pre,Pre,de,mix,---,C/(e)\
1955,285,2,se,se,1524,Det,Det,son4,mix,---,C/(e)\
1956,285,3,dame,dame,1524,N,N,dame,mix,---,'C/V\.C/(e)\
1957,285,4,s',s',1524,Sub,Sub,si3,mix,---,C/\
1958,285,5,il,il,1524,Prn,Prn$,il,mix,---,/V\
1959,285,6,est,est,1524,Vfin,Vfin,être,mix,---,/V\
1960,285,7,amez,amez,1524,Vpp,Vpp,aimer,mix,---,/V\.'C/V\
1961,285,8,ou,ou,1524,Crd,Crd,ou,mix,---,/V\
1962,285,9,non,non,1524,NVP,NVP,non,mix,---,C/V\
1963,286,1,pourquiert,pourquiert,1525,Vfin,Vfin,pourquérir,mix,---,C/V\.'C/V\
1964,286,2,de,de,1525,Pre,Pre,de,mix,---,C/(e)\
1965,286,3,li,li,1525,Prn,Prn,li,mix,---,C/V\
1966,286,4,departir,departir,1525,Vinf,Vinf,départir,mix,---,C/V\.C/V\.'C/V\
1967,286,5,occhoison,occhoison,1525,N,N,ochaison,mix,---,/V\.C/V\.'C/V\
1968,286,6,",",",",1525,Pnc,Pnc,",",mix,---,
1969,287,1,pour,pour,1526,Pre,Pre,pour,mix,---,C/V\
1970,287,2,ce,ce,1526,Prn,Prn,ce,mix,---,C/(e)\
1971,287,3,que,que,1526,Sub,Sub,que,mix,---,C/(e)\
1972,287,4,",",",",1526,Pnc,Pnc,",",mix,---,
1973,287,5,s',s',1526,Sub,Sub,si3,mix,---,C/\
1974,287,6,il,il,1526,Prn,Prn$,il,mix,---,/V\
1975,287,7,prie,prie,1526,Vfin,Vfin,prier,mix,---,'C/V\./(e)\
1976,288,1,et,et,1527,Crd,Crd,et,mix,---,/V\
1977,288,2,celle,celle,1527,Dem,Dem,cil,mix,---,'C/V\.C/(e)\
1978,288,3,ne,ne,1527,Neg,Neg,ne,mix,---,C/(e)\
1979,288,4,li,li,1527,Prn,Prn$$,li,mix,---,C/V\
1980,288,5,otrie,otrie,1527,Vfin,Vfin,octroyer,mix,---,/V\.'C/V\./(e)\
1981,288,6,",",",",1527,Pnc,Pnc,",",mix,---,
1982,289,1,l',l',1528,Det,Det,le,mix,---,C/\
1983,289,2,espoir,espoir,1528,N,N,espoir,mix,---,/V\.'C/V\
1984,289,3,puet,puet,1528,Vfin,Vfin,pouvoir2,mix,---,C/V\
1985,289,4,perdre,perdre,1528,Vinf,Vinf,perdre,mix,---,'C/V\.C/(e)\
1986,289,5,ou,ou,1528,Crd,Crd,ou,mix,---,/V\
1987,289,6,changier,changier,1528,Vinf,Vinf,changer,mix,---,C/V\.'C/V\
1988,289,7,;,;,1528,Pnc,Pnc,;,mix,---,
1989,290,1,et,et,1529,Crd,Crd,et,mix,---,/V\
1990,290,2,",",",",1529,Pnc,Pnc,",",mix,---,
1991,290,3,s',s',1529,Sub,Sub,si3,mix,---,C/\
1992,290,4,en,en,1529,Prn,Prn$,on,mix,---,/V\
1993,290,5,li,li,1529,Prn,Prn,li,mix,---,C/V\
1994,290,6,veut,veut,1529,Vfin,Vfin,vouloir,mix,---,C/V\
1995,290,7,otroier,otroier,1529,Vinf,Vinf,octroyer,mix,---,/V\.C/V\.'C/V\
1996,290,8,",",",",1529,Pnc,Pnc,",",mix,---,
1997,291,1,li,li,1530,Det,Det,le,mix,---,C/V\
1998,291,2,desirs,desirs,1530,N,N,désir,mix,---,C/V\.'C/V\
1999,291,3,en,en,1530,Pre,Pre,en,mix,---,/V\
2000,291,4,afevlie,afevlie,1530,Vpp,Vpp,affaiblir,mix,---,/V\.C/V\.'C/V\./(e)\
2001,291,5,.,.,1530,Pnc,Pnc,.,mix,---,
2002,292,1,pour,pour,1531,Pre,Pre,pour,mix,---,C/V\
2003,292,2,ce,ce,1531,Prn,Prn,ce,mix,---,C/(e)\
2004,292,3,se,se,1531,Prn,Prn$$,se,mix,---,C/(e)\
2005,292,4,puet,puet,1531,Vfin,Vfin,pouvoir2,mix,---,C/V\
2006,292,5,on,on,1531,Prn,Prn%,on,mix,---,/V\
2007,292,6,bien,bien,1531,Adv,Adv,bien,mix,---,C/V\
2008,292,7,trop,trop,1531,Adv,Adv,trop,mix,---,C/V\
2009,292,8,avancier,avancier,1531,Vinf,Vinf,avancer,mix,---,/V\.C/V\.'C/V\
2010,292,9,",",",",1531,Pnc,Pnc,",",mix,---,
2011,293,1,car,car,1532,Crd,Crd,car,mix,---,C/V\
2012,293,2,les,les,1532,Det,Det,le,mix,---,C/V\
2013,293,3,honneurs,honneurs,1532,N,N,honneur,mix,---,/V\.'C/V\
2014,293,4,changent,changent,1532,Vfin,Vfin,changer,mix,---,'C/V\.C/e\
2015,293,5,l',l',1532,Det,Det,le,mix,---,C/\
2016,293,6,entencion,entencion,1532,N,N,entention,mix,---,/V\.C/V\.C/{V}\.'/V\
2017,293,7,:,:,1532,Pnc,Pnc,:,mix,---,
2018,294,1,premiers,premiers,1533,Adv,Adv,premier,mix,---,C/V\.C/<V>\.'/V\
2019,294,2,couvoite,couvoite,1533,Vfin,Vfin,convoiter,mix,---,C/V\.'C/V\.C/(e)\
2020,294,3,amans,amans,1533,Vprs,Vprs,aimer,mix,---,/V\.'C/V\
2021,294,4,le,le,1533,Prn,Prn$$,le,mix,---,C/(e)\
2022,294,5,repairier,repairier,1533,Vinf,Vinf,repairer,mix,---,C/V\.C/V\.'C/V\
2023,295,1,et,et,1534,Crd,Crd,et,mix,---,/V\
2024,295,2,",",",",1534,Pnc,Pnc,",",mix,---,
2025,295,3,quant,quant,1534,Sub,Sub,quand,mix,---,C/V\
2026,295,4,il,il,1534,Prn,Prn$,il,mix,---,/V\
2027,295,5,a,a,1534,Vfin,Vfin,avoir,mix,---,/V\
2028,295,6,de,de,1534,Pre,Pre,de,mix,---,C/(e)\
2029,295,7,se,se,1534,Det,Det,son4,mix,---,C/(e)\
2030,295,8,dame,dame,1534,N,N,dame,mix,---,'C/V\.C/(e)\
2031,295,9,cel,cel,1534,Dem,Dem,cil,mix,---,C/V\
2032,295,10,don,don,1534,N,N,don,mix,---,C/V\
2033,295,11,",",",",1534,Pnc,Pnc,",",mix,---,
2034,296,1,puis,puis,1535,PrA,PrA,puis,mix,---,C/V\
2035,296,2,requiert,requiert,1535,Vfin,Vfin,requérir,mix,---,C/V\.'C/V\
2036,296,3,chose,chose,1535,N,N,chose,mix,---,'C/V\.C/(e)\
2037,296,4,u,u,1535,Qux,Qux,où,mix,---,/V\
2038,296,5,il,il,1535,Prn,Prn$,il,mix,---,/V\
2039,296,6,a,a,1535,Vfin,Vfin,avoir,mix,---,/V\
2040,296,7,soupeçon,soupeçon,1535,N,N,soupçon,mix,---,C/V\.C/e\.'C/V\
2041,296,8,",",",",1535,Pnc,Pnc,",",mix,---,
2042,297,1,tant,tant,1536,QIs,QIs,tant,mix,---,C/V\
2043,297,2,qu',qu',1536,Sub,Sub,que,mix,---,C/\
2044,297,3,ele,ele,1536,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2045,297,4,est,est,1536,Vfin,Vfin,être,mix,---,/V\
2046,297,5,traïe,traïe,1536,Vpp,Vpp,trahir,mix,---,C/V\.'C/V\./(e)\
2047,298,1,s',s',1537,Sub,Sub,si3,mix,---,C/\
2048,298,2,elle,elle,1537,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2049,298,3,ne,ne,1537,Neg,Neg,ne,mix,---,C/(e)\
2050,298,4,s',s',1537,Prn,Prn$$,se,mix,---,C/\
2051,298,5,est,est,1537,Vfin,Vfin,être,mix,---,/V\
2052,298,6,bien,bien,1537,Adv,Adv,bien,mix,---,C/V\
2053,298,7,gaitie,gaitie,1537,Vpp,Vpp,guetter,mix,---,C/V\.'C/V\./e\
2054,298,8,.,.,1537,Pnc,Pnc,.,mix,---,
2055,299,1,on,on,1538,Prn,Prn$,on,mix,---,/V\
2056,299,2,ne,ne,1538,Neg,Neg,ne,mix,---,C/(e)\
2057,299,3,set,set,1538,Vfin,Vfin,savoir,mix,---,C/V\
2058,299,4,mais,mais,1538,Adv,Adv,mais,mix,---,C/V\
2059,299,5,cui,cui,1538,Qux,Qux,cui,mix,---,C/V\
2060,299,6,aidier,aidier,1538,Vinf,Vinf,aider,mix,---,/V\.C/<V>\.'/V\
2061,299,7,",",",",1538,Pnc,Pnc,",",mix,---,
2062,300,1,car,car,1539,Crd,Crd,car,mix,---,C/V\
2063,300,2,com,com,1539,Sub,Sub,comme,mix,---,C/V\
2064,300,3,plus,plus,1539,Adv,Adv,plus,mix,---,C/V\
2065,300,4,trueve,trueve,1539,Vfin,Vfin,trouver,mix,---,'C/V\.C/(e)\
2066,300,5,cuer,cuer,1539,N,N,coeur,mix,---,C/V\
2067,300,6,fier,fier,1539,Adj,Adj,fier,mix,---,C/V\
2068,301,1,amans,amans,1540,Vprs,Vprs,aimer,mix,---,/V\.'C/V\
2069,301,2,et,et,1540,Crd,Crd,et,mix,---,/V\
2070,301,3,plus,plus,1540,Adv,Adv,plus,mix,---,C/V\
2071,301,4,s',s',1540,Prn,Prn$$,se,mix,---,C/\
2072,301,5,umelie,umelie,1540,Vfin,Vfin,humilier,mix,---,/V\.C/e\.'C/V\./(e)\
2073,301,6,.,.,1540,Pnc,Pnc,.,mix,---,
2074,302,1,pour,pour,1541,Pre,Pre,pour,mix,---,C/V\
2075,302,2,ce,ce,1541,Prn,Prn,ce,mix,---,C/(e)\
2076,302,3,",",",",1541,Pnc,Pnc,",",mix,---,
2077,302,4,pour,pour,1541,Pre,Pre,pour,mix,---,C/V\
2078,302,5,li,li,1541,Prn,Prn,li,mix,---,C/V\
2079,302,6,mieus,mieus,1541,Adv,Adv,mieux,mix,---,C/V\
2080,302,7,servir,servir,1541,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
2081,302,8,",",",",1541,Pnc,Pnc,",",mix,---,
2082,302,9,el,el,1541,Prn,Prn$,elle,mix,---,/V\
2083,302,10,ne,ne,1541,Neg,Neg,ne,mix,---,C/(e)\
2084,302,11,quier,quier,1541,Vfin,Vfin,quérir,mix,---,C/V\
2085,303,1,k',k',1542,Sub,Sub,que,mix,---,C/\
2086,303,2,avoir,avoir,1542,Vinf,Vinf,avoir,mix,---,/V\.'C/V\
2087,303,3,sans,sans,1542,Pre,Pre,sans,mix,---,C/V\
2088,303,4,plus,plus,1542,Adv,Adv,plus,mix,---,C/V\
2089,303,5,l',l',1542,Det,Det,le,mix,---,C/\
2090,303,6,espoir,espoir,1542,N,N,espoir,mix,---,/V\.'C/V\
2091,303,7,de,de,1542,Pre,Pre,de,mix,---,C/(e)\
2092,303,8,garison,garison,1542,N,N,guérison,mix,---,C/V\.C/V\.'C/V\
2093,303,9,",",",",1542,Pnc,Pnc,",",mix,---,
2094,304,1,car,car,1543,Crd,Crd,car,mix,---,C/V\
2095,304,2,",",",",1543,Pnc,Pnc,",",mix,---,
2096,304,3,se,se,1543,Sub,Sub,si3,mix,---,C/(e)\
2097,304,4,tel,tel,1543,Adj,Adj,tel,mix,---,C/V\
2098,304,5,prouvende,prouvende,1543,N,N,provende,mix,---,C/V\.'C/V\.C/(e)\
2099,304,6,ai,ai,1543,Vfin,Vfin,avoir,mix,---,/V\
2100,304,7,",",",",1543,Pnc,Pnc,",",mix,---,
2101,304,8,sans,sans,1543,Pre,Pre,sans,mix,---,C/V\
2102,304,9,enpirier,enpirier,1543,Vinf,Vinf,empirer,mix,---,/V\.C/V\.'C/V\
2103,305,1,pourai,pourai,1544,Vfin,Vfin,pouvoir2,mix,---,C/V\.'C/V\
2104,305,2,longuement,longuement,1544,Adv,Adv,longuement,mix,---,C/V\.C/e\.'C/V\
2105,305,3,vivre,vivre,1544,Vinf,Vinf,vivre,mix,---,'C/V\.C/(e)\
2106,305,4,en,en,1544,Pre,Pre,en,mix,---,/V\
2107,305,5,sa,sa,1544,Det,Det,son4,mix,---,C/V\
2108,305,6,prison,prison,1544,N,N,prison,mix,---,C/V\.'C/V\
2109,305,7,.,.,1544,Pnc,Pnc,.,mix,---,
2110,306,1,et,et,1545,Crd,Crd,et,mix,---,/V\
2111,306,2,se,se,1545,Sub,Sub,si3,mix,---,C/(e)\
2112,306,3,croistre,croistre,1545,Vinf,Vinf,croître,mix,---,'C/V\.C/(e)\
2113,306,4,daingnoit,daingnoit,1545,Vfin,Vfin,daigner,mix,---,C/V\.'C/V\
2114,306,5,ma,ma,1545,Det,Det,mon,mix,---,C/V\
2115,306,6,livroison,livroison,1545,N,N,livraison,mix,---,C/V\.C/V\.'C/V\
2116,306,7,",",",",1545,Pnc,Pnc,",",mix,---,
2117,307,1,viaus,viaus,1546,Vfin,Vfin,vouloir,mix,---,C/V\
2118,307,2,qu',qu',1546,Sub,Sub,que,mix,---,C/\
2119,307,3,ele,ele,1546,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2120,307,4,me,me,1546,Prn,Prn$$,me,mix,---,C/(e)\
2121,307,5,rie,rie,1546,Vfin,Vfin,rire,mix,---,'C/V\./(e)\
2122,307,6,",",",",1546,Pnc,Pnc,",",mix,---,
2123,308,1,j',j',1547,Prn,Prn$,je,mix,---,C/\
2124,308,2,en,en,1547,Prn,Prn$$,en2,mix,---,/V\
2125,308,3,aroie,aroie,1547,Vfin,Vfin,avoir,mix,---,/V\.'C/V\./(e)\
2126,308,4,milleur,milleur,1547,Adj,Adj,meilleur,mix,---,C/V\.'C/V\
2127,308,5,vie,vie,1547,N,N,vie,mix,---,'C/V\./(e)\
2128,309,1,et,et,1548,Crd,Crd,et,mix,---,/V\
2129,309,2,feroit,feroit,1548,Vfin,Vfin,faire,mix,---,C/V\.'C/V\
2130,309,3,a,a,1548,Pre,Pre,à,mix,---,/V\
2131,309,4,mercier,mercier,1548,Vinf,Vinf,mercier,mix,---,C/V\.C/V\.'C/V\
2132,309,5,.,.,1548,Pnc,Pnc,.,mix,---,
2133,310,1,més,més,1549,Crd,Crd,mais,mix,---,C/V\
2134,310,2,je,je,1549,Prn,Prn$,je,mix,---,C/(e)\
2135,310,3,ne,ne,1549,Neg,Neg,ne,mix,---,C/(e)\
2136,310,4,li,li,1549,Prn,Prn$$,li,mix,---,C/V\
2137,310,5,os,os,1549,Vfin,Vfin,oser,mix,---,/V\
2138,310,6,noncier,noncier,1549,Vinf,Vinf,noncer,mix,---,C/V\.'C/V\
2139,310,7,",",",",1549,Pnc,Pnc,",",mix,---,
2140,311,1,trop,trop,1550,Adv,Adv,trop,mix,---,C/V\
2141,311,2,grans,grans,1550,Adj,Adj,grand,mix,---,C/V\
2142,311,3,paours,paours,1550,N,N,peur,mix,---,C/(V)\.'/V\
2143,311,4,m',m',1550,Prn,Prn$$,me,mix,---,C/\
2144,311,5,en,en,1550,Prn,Prn$$,en2,mix,---,/V\
2145,311,6,chastie,chastie,1550,Vfin,Vfin,châtier,mix,---,C/V\.'C/V\./(e)\
2146,311,7,.,.,1550,Pnc,Pnc,.,mix,---,
2147,312,1,sans,sans,2101,Pre,Pre,sans,mix,---,C/V\
2148,312,2,espoir,espoir,2101,N,N,espoir,mix,---,/V\.'C/V\
2149,312,3,d',d',2101,Pre,Pre,de,mix,---,C/\
2150,312,4,avoir,avoir,2101,Vinf,Vinf,avoir,mix,---,/V\.'C/V\
2151,312,5,secours,secours,2101,N,N,secours,mix,---,C/V\.'C/V\
2152,313,1,de,de,2102,Pre,Pre,de,mix,---,C/(e)\
2153,313,2,nului,nului,2102,QIs,QIs,nul,mix,---,C/V\.'C/V\
2154,313,3,",",",",2102,Pnc,Pnc,",",mix,---,
2155,314,1,et,et,2103,Crd,Crd,et,mix,---,/V\
2156,314,2,u,u,2103,Pre+Det,Pre+Det,en.le,mix,---,/V\
2157,314,3,pieur,pieur,2103,Adj,Adj,pire,mix,---,C/V\.'C/V\
2158,314,4,point,point,2103,N,N,point,mix,---,C/V\
2159,314,5,d',d',2103,Pre,Pre,de,mix,---,C/\
2160,314,6,amours,amours,2103,N,N,amour,mix,---,/V\.'C/V\
2161,315,1,qu',qu',2104,Qux,Qux,que,mix,---,C/\
2162,315,2,onkes,onkes,2104,Adv,Adv,onques,mix,---,'/V\.C/e\
2163,315,3,fui,fui,2104,Vfin,Vfin,être,mix,---,C/V\
2164,315,4,",",",",2104,Pnc,Pnc,",",mix,---,
2165,316,1,ai,ai,2105,Vfin,Vfin,avoir,mix,---,/V\
2166,316,2,faite,faite,2105,Vpp,Vpp,faire,mix,---,'C/V\.C/(e)\
2167,316,3,canchon,canchon,2105,N,N,chanson,mix,---,C/V\.'C/V\
2168,316,4,;,;,2105,Pnc,Pnc,;,mix,---,
2169,317,1,si,si,2106,Adv,Adv,si4,mix,---,C/V\
2170,317,2,n',n',2106,Neg,Neg,ne,mix,---,C/\
2171,317,3,en,en,2106,Prn,Prn$$,en2,mix,---,/V\
2172,317,4,ai,ai,2106,Vfin,Vfin,avoir,mix,---,/V\
2173,317,5,autre,autre,2106,Adj,Adj,autre,mix,---,'/V\.C/(e)\
2174,317,6,occoison,occoison,2106,N,N,ochaison,mix,---,/V\.C/V\.'C/V\
2175,318,1,fors,fors,2107,PrA,PrA,hors,mix,---,C/V\
2176,318,2,c',c',2107,Sub,Sub,que,mix,---,C/\
2177,318,3,une,une,2107,QIs,QIs,un,mix,---,'/V\.C/(e)\
2178,318,4,dame,dame,2107,N,N,dame,mix,---,'C/V\.C/(e)\
2179,318,5,m',m',2107,Prn,Prn$$,me,mix,---,C/\
2180,318,6,en,en,2107,Prn,Prn$$,en2,mix,---,/V\
2181,318,7,prie,prie,2107,Vfin,Vfin,prier,mix,---,'C/V\./(e)\
2182,318,8,",",",",2107,Pnc,Pnc,",",mix,---,
2183,319,1,ki,ki,2108,Qux,Qux,qui,mix,---,C/V\
2184,319,2,est,est,2108,Vfin,Vfin,être,mix,---,/V\
2185,319,3,de,de,2108,Pre,Pre,de,mix,---,C/(e)\
2186,319,4,tel,tel,2108,Adj,Adj,tel,mix,---,C/V\
2187,319,5,seignourie,seignourie,2108,N,N,seigneurie,mix,---,C/V\.C/V\.'C/V\./(e)\
2188,320,1,c',c',2109,Sub,Sub,que,mix,---,C/\
2189,320,2,on,on,2109,Prn,Prn$,on,mix,---,/V\
2190,320,3,doit,doit,2109,Vfin,Vfin,devoir2,mix,---,C/V\
2191,320,4,a,a,2109,Pre,Pre,à,mix,---,/V\
2192,320,5,li,li,2109,Prn,Prn,li,mix,---,C/V\
2193,320,6,obeir,obeir,2109,Vinf,Vinf,obéir,mix,---,/V\.C/V\.'C/V\
2194,321,1,dusc',dusc',2110,PrA,PrA,dusque,mix,---,C/V\
2195,321,2,au,au,2110,Pre+Det,Pre+Det,à.le,mix,---,/V\
2196,321,3,morir,morir,2110,Vinf,Vinf,mourir,mix,---,C/V\.'C/V\
2197,321,4,.,.,2110,Pnc,Pnc,.,mix,---,
